name,home,away
Ball possession,37%,63%
Total shots,9,14
Shots on target,4,5
Shots off target,3,7
Blocked shots,2,2
Corner kicks,4,5
Offsides,3,2
Fouls,10,9
Yellow cards,2,0
Free kicks,9,10
Throw-ins,22,35
Goal kicks,10,5
Big chances,3,1
Big chances missed,2,1
Shots inside box,8,9
Shots outside box,1,5
Goalkeeper saves,4,2
Passes,308,515
Accurate passes,226 (73%),422 (82%)
Long balls,25/50 (50%),23/49 (47%)
Crosses,1/9 (11%),6/17 (35%)
Dribbles,11/18 (61%),12/21 (57%)
Possession lost,144,153
Duels won,55,52
Aerials won,11,10
Tackles,24,20
Interceptions,19,10
Clearances,14,10
Ball possession,37%,63%
Total shots,3,8
Shots on target,1,4
Shots off target,1,3
Blocked shots,1,1
Corner kicks,1,2
Offsides,1,0
Yellow cards,1,0
Free kicks,5,4
Throw-ins,14,18
Goal kicks,5,2
Big chances,1,1
Big chances missed,1,1
Shots inside box,2,6
Shots outside box,1,2
Goalkeeper saves,3,1
Passes,152,257
Accurate passes,116 (76%),210 (82%)
Long balls,14/25 (56%),10/26 (38%)
Crosses,0/4 (0%),3/6 (50%)
Dribbles,3/6 (50%),3/6 (50%)
Possession lost,71,73
Duels won,21,25
Aerials won,5,6
Tackles,8,12
Interceptions,9,6
Clearances,7,5
Ball possession,37%,63%
Total shots,6,6
Shots on target,3,1
Shots off target,2,4
Blocked shots,1,1
Corner kicks,3,3
Offsides,2,2
Yellow cards,1,0
Free kicks,4,6
Throw-ins,8,17
Goal kicks,5,3
Big chances,2,0
Big chances missed,1,0
Shots inside box,6,3
Shots outside box,0,3
Goalkeeper saves,1,1
Passes,156,258
Accurate passes,110 (71%),212 (82%)
Long balls,11/25 (44%),13/23 (57%)
Crosses,1/5 (20%),3/11 (27%)
Dribbles,8/12 (67%),9/15 (60%)
Possession lost,73,80
Duels won,34,27
Aerials won,6,4
Tackles,16,8
Interceptions,10,4
Clearances,7,5
