name,home,away
Ball possession,28%,72%
Total shots,9,18
Shots on target,4,5
Shots off target,4,9
Blocked shots,1,4
Corner kicks,5,6
Offsides,1,2
Fouls,15,11
Yellow cards,2,7
Red cards,2,1
Free kicks,11,14
Throw-ins,19,13
Goal kicks,14,7
Big chances,2,2
Big chances missed,1,1
Counter attacks,2,1
Counter attack shots,1,1
Counter attack goals,1,0
Shots inside box,5,12
Shots outside box,4,6
Goalkeeper saves,4,1
Passes,175,450
Accurate passes,97 (55%),378 (84%)
Long balls,25/71 (35%),19/46 (41%)
Crosses,0/9 (0%),4/15 (27%)
Dribbles,5/8 (63%),6/18 (33%)
Possession lost,120,114
Duels won,31,36
Aerials won,2,4
Tackles,13,12
Interceptions,6,8
Clearances,16,14
Ball possession,38%,62%
Total shots,5,4
Shots on target,1,1
Shots off target,3,3
Blocked shots,1,0
Corner kicks,3,2
Offsides,1,1
Yellow cards,1,0
Red cards,1,0
Free kicks,5,9
Throw-ins,12,7
Goal kicks,6,5
Big chances,1,1
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,4,3
Shots outside box,1,1
Goalkeeper saves,0,0
Passes,106,175
Accurate passes,66 (62%),139 (79%)
Long balls,15/35 (43%),12/30 (40%)
Crosses,0/6 (0%),1/5 (20%)
Dribbles,2/5 (40%),2/6 (33%)
Possession lost,64,55
Duels won,12,23
Aerials won,1,1
Tackles,4,11
Interceptions,1,6
Clearances,0,7
Ball possession,20%,80%
Total shots,4,14
Shots on target,3,4
Shots off target,1,6
Blocked shots,0,4
Corner kicks,2,4
Offsides,0,1
Yellow cards,1,7
Red cards,1,1
Free kicks,6,5
Throw-ins,7,6
Goal kicks,8,2
Big chances,1,1
Big chances missed,0,1
Counter attacks,2,1
Counter attack shots,1,1
Counter attack goals,1,0
Shots inside box,1,9
Shots outside box,3,5
Goalkeeper saves,4,1
Passes,69,275
Accurate passes,31 (45%),239 (87%)
Long balls,10/36 (28%),7/16 (44%)
Crosses,0/3 (0%),3/10 (30%)
Dribbles,3/3 (100%),4/12 (33%)
Possession lost,56,59
Duels won,19,13
Aerials won,1,3
Tackles,9,1
Interceptions,5,2
Clearances,16,7
