name,home,away
Expected goals,2.16,1.15
Ball possession,50%,50%
Total shots,19,11
Shots on target,4,3
Shots off target,9,7
Blocked shots,6,1
Corner kicks,8,2
Offsides,0,1
Fouls,12,10
Yellow cards,1,3
Free kicks,10,12
Throw-ins,16,22
Goal kicks,11,10
Big chances,1,0
Hit woodwork,1,1
Shots inside box,14,9
Shots outside box,5,2
Goalkeeper saves,1,3
Passes,512,498
Accurate passes,415 (81%),414 (83%)
Long balls,31/74 (42%),28/62 (45%)
Crosses,4/18 (22%),5/23 (22%)
Dribbles,2/4 (50%),10/19 (53%)
Possession lost,126,133
Duels won,45,48
Aerials won,18,23
Tackles,15,3
Interceptions,9,8
Clearances,17,26
Ball possession,54%,46%
Total shots,9,5
Shots on target,4,1
Shots off target,3,3
Blocked shots,2,1
Corner kicks,4,1
Offsides,0,0
Yellow cards,0,1
Free kicks,4,4
Throw-ins,8,9
Goal kicks,4,4
Big chances,1,0
Hit woodwork,0,0
Shots inside box,7,4
Shots outside box,2,1
Goalkeeper saves,1,3
Passes,268,229
Accurate passes,226 (84%),192 (84%)
Long balls,18/38 (47%),15/28 (54%)
Crosses,1/9 (11%),4/12 (33%)
Dribbles,1/3 (33%),3/8 (38%)
Possession lost,58,60
Duels won,17,20
Aerials won,4,10
Tackles,8,3
Interceptions,6,4
Clearances,7,9
Ball possession,47%,53%
Total shots,10,6
Shots on target,0,2
Shots off target,6,4
Blocked shots,4,0
Corner kicks,4,1
Offsides,0,1
Yellow cards,1,2
Free kicks,6,8
Throw-ins,8,13
Goal kicks,7,6
Big chances,0,0
Hit woodwork,1,1
Shots inside box,7,5
Shots outside box,3,1
Goalkeeper saves,0,0
Passes,244,269
Accurate passes,189 (77%),222 (83%)
Long balls,13/36 (36%),13/34 (38%)
Crosses,3/9 (33%),1/11 (9%)
Dribbles,1/1 (100%),7/11 (64%)
Possession lost,68,73
Duels won,28,28
Aerials won,14,13
Tackles,7,0
Interceptions,3,4
Clearances,10,17
