name,home,away
Expected goals,1.02,1.39
Ball possession,60%,40%
Total shots,6,9
Shots on target,4,5
Shots off target,2,3
Blocked shots,0,1
Corner kicks,4,1
Offsides,1,1
Fouls,12,16
Yellow cards,3,2
Free kicks,16,11
Throw-ins,31,33
Goal kicks,3,6
Big chances,2,1
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,7
Shots outside box,2,2
Goalkeeper saves,4,3
Passes,498,327
Accurate passes,396 (80%),225 (69%)
Long balls,23/51 (45%),23/67 (34%)
Crosses,1/14 (7%),3/10 (30%)
Dribbles,7/15 (47%),7/13 (54%)
Possession lost,156,140
Duels won,51,53
Aerials won,20,19
Tackles,9,16
Interceptions,9,11
Clearances,8,24
Ball possession,68%,32%
Total shots,2,6
Shots on target,1,3
Shots off target,1,2
Blocked shots,0,1
Corner kicks,2,0
Offsides,0,1
Yellow cards,2,0
Free kicks,6,7
Throw-ins,16,12
Goal kicks,1,3
Big chances,1,1
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,2,6
Shots outside box,0,0
Goalkeeper saves,2,0
Passes,264,128
Accurate passes,210 (80%),73 (57%)
Long balls,11/25 (44%),9/37 (24%)
Crosses,0/10 (0%),2/2 (100%)
Dribbles,3/7 (43%),4/6 (67%)
Possession lost,87,67
Duels won,24,29
Aerials won,11,9
Tackles,4,9
Interceptions,3,6
Clearances,1,14
Ball possession,54%,46%
Total shots,4,3
Shots on target,3,2
Shots off target,1,1
Blocked shots,0,0
Corner kicks,2,1
Offsides,1,0
Yellow cards,1,2
Free kicks,10,4
Throw-ins,15,21
Goal kicks,2,3
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,2,1
Shots outside box,2,2
Goalkeeper saves,2,3
Passes,234,199
Accurate passes,186 (79%),152 (76%)
Long balls,12/26 (46%),14/30 (47%)
Crosses,1/4 (25%),1/8 (13%)
Dribbles,4/8 (50%),3/7 (43%)
Possession lost,69,73
Duels won,27,24
Aerials won,9,10
Tackles,5,7
Interceptions,6,5
Clearances,7,10
