name,home,away
Ball possession,55%,45%
Total shots,13,8
Shots on target,5,6
Shots off target,5,1
Blocked shots,3,1
Corner kicks,2,4
Offsides,0,6
Fouls,12,11
Yellow cards,3,2
Free kicks,11,12
Throw-ins,15,17
Goal kicks,7,7
Big chances,3,3
Big chances missed,3,0
Hit woodwork,1,1
Shots inside box,9,5
Shots outside box,4,3
Goalkeeper saves,3,5
Passes,459,379
Accurate passes,401 (87%),308 (81%)
Long balls,25/52 (48%),30/60 (50%)
Crosses,1/6 (17%),3/9 (33%)
Dribbles,9/14 (64%),3/10 (30%)
Possession lost,90,107
Duels won,33,30
Aerials won,2,8
Tackles,11,7
Interceptions,5,5
Clearances,15,7
Ball possession,52%,48%
Total shots,7,3
Shots on target,3,2
Shots off target,3,1
Blocked shots,1,0
Corner kicks,2,1
Offsides,0,5
Yellow cards,1,0
Free kicks,5,4
Throw-ins,2,9
Goal kicks,5,4
Big chances,2,0
Big chances missed,2,0
Hit woodwork,1,1
Shots inside box,7,1
Shots outside box,0,2
Goalkeeper saves,2,3
Passes,272,251
Accurate passes,241 (89%),216 (86%)
Long balls,13/28 (46%),19/32 (59%)
Crosses,1/4 (25%),0/4 (0%)
Dribbles,4/6 (67%),2/7 (29%)
Possession lost,43,58
Duels won,17,9
Aerials won,1,1
Tackles,7,2
Interceptions,1,3
Clearances,9,4
Ball possession,59%,41%
Total shots,6,5
Shots on target,2,4
Shots off target,2,0
Blocked shots,2,1
Corner kicks,0,3
Offsides,0,1
Yellow cards,2,2
Free kicks,6,8
Throw-ins,13,8
Goal kicks,2,3
Big chances,1,3
Big chances missed,1,0
Hit woodwork,0,0
Shots inside box,2,4
Shots outside box,4,1
Goalkeeper saves,1,2
Passes,187,128
Accurate passes,160 (86%),92 (72%)
Long balls,12/24 (50%),11/28 (39%)
Crosses,0/2 (0%),3/5 (60%)
Dribbles,5/8 (63%),1/3 (33%)
Possession lost,47,49
Duels won,16,21
Aerials won,1,7
Tackles,4,5
Interceptions,4,2
Clearances,6,3
