name,home,away
Ball possession,35%,65%
Total shots,8,8
Shots on target,2,1
Shots off target,4,7
Blocked shots,2,0
Corner kicks,2,7
Fouls,14,14
Yellow cards,1,2
Free kicks,14,13
Throw-ins,20,26
Goal kicks,12,7
Hit woodwork,0,1
Shots inside box,4,4
Shots outside box,4,4
Goalkeeper saves,1,2
Passes,286,540
Accurate passes,201 (70%),471 (87%)
Long balls,25/60 (42%),15/32 (47%)
Crosses,4/11 (36%),5/24 (21%)
Dribbles,7/16 (44%),4/17 (24%)
Possession lost,124,135
Duels won,66,45
Aerials won,23,12
Tackles,22,16
Interceptions,8,7
Clearances,30,11
Ball possession,35%,65%
Total shots,6,3
Shots on target,1,0
Shots off target,4,3
Blocked shots,1,0
Corner kicks,1,5
Yellow cards,0,0
Free kicks,4,8
Throw-ins,10,17
Goal kicks,5,4
Hit woodwork,0,0
Shots inside box,4,1
Shots outside box,2,2
Goalkeeper saves,0,1
Passes,148,272
Accurate passes,104 (70%),235 (86%)
Long balls,6/25 (24%),8/15 (53%)
Crosses,2/3 (67%),1/7 (14%)
Dribbles,4/8 (50%),3/9 (33%)
Possession lost,61,67
Duels won,28,26
Aerials won,8,7
Tackles,12,8
Interceptions,6,4
Clearances,12,5
Ball possession,34%,66%
Total shots,2,5
Shots on target,1,1
Shots off target,0,4
Blocked shots,1,0
Corner kicks,1,2
Yellow cards,1,2
Free kicks,10,5
Throw-ins,10,9
Goal kicks,7,3
Hit woodwork,0,1
Shots inside box,0,3
Shots outside box,2,2
Goalkeeper saves,1,1
Passes,138,268
Accurate passes,97 (70%),236 (88%)
Long balls,19/35 (54%),7/17 (41%)
Crosses,2/8 (25%),4/17 (24%)
Dribbles,3/8 (38%),1/8 (13%)
Possession lost,63,68
Duels won,38,19
Aerials won,15,5
Tackles,10,8
Interceptions,2,3
Clearances,18,6
