winnerCode,aggregatedWinnerCode,homeRedCards,previousLegEventId,startTimestamp,cupMatchesInRound,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,roundInfo.name,roundInfo.slug,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.aggregated,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.aggregated,time.injuryTime1,time.injuryTime2
2,2,1,11363439,1689876000,2,"UEFA Europa Conference League, Qualification",Europe,europe,UEFA Europa Conference League,UEFA Europa Conference League 23/24,23/24,1,Qualification round 1,qualification-round-1,Gjilanë,Stadiumi i Qytetit,16000,16797,XK,Kosovo,Yasar Kemal Ugurlu,948,29,32,218,TR,Turkey,SC Gjilani,Gjilani,M,2464,Klodian Duro,K. Duro,AL,Albania,Gjilanë,Stadiumi i Qytetit,16000,16797,XK,Kosovo,GJI,False,XK,Kosovo,SC Gjilani,-771638400,Progrès Niederkorn,Progrès,M,Jeff Strasser,J. Strasser,LU,Luxembourg,Niederkorn,Stade Jos Haupert,2800,3754,LU,Luxembourg,NIE,False,LU,Luxembourg,Progrès Niederkorn,-1590019200,0,0,0,0,0,2,2,2,0,2,2,4,3,5
