name,home,away
Ball possession,49%,51%
Total shots,7,17
Shots on target,2,5
Shots off target,4,9
Blocked shots,1,3
Corner kicks,3,5
Offsides,2,1
Fouls,8,11
Yellow cards,2,1
Free kicks,11,8
Throw-ins,18,22
Goal kicks,15,6
Big chances,0,3
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,5,8
Shots outside box,2,9
Goalkeeper saves,3,1
Passes,489,503
Accurate passes,391 (80%),414 (82%)
Long balls,29/65 (45%),38/63 (60%)
Crosses,3/14 (21%),6/12 (50%)
Dribbles,11/14 (79%),13/23 (57%)
Possession lost,140,137
Duels won,53,41
Aerials won,13,12
Tackles,18,8
Interceptions,8,10
Clearances,18,11
Ball possession,52%,48%
Total shots,3,8
Shots on target,1,1
Shots off target,1,5
Blocked shots,1,2
Corner kicks,1,4
Offsides,0,1
Yellow cards,0,0
Free kicks,6,3
Throw-ins,7,15
Goal kicks,9,2
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,1
Shots inside box,1,4
Shots outside box,2,4
Goalkeeper saves,1,0
Passes,256,236
Accurate passes,208 (81%),199 (84%)
Long balls,17/35 (49%),16/24 (67%)
Crosses,2/6 (33%),3/8 (38%)
Dribbles,7/9 (78%),3/10 (30%)
Possession lost,65,65
Duels won,29,15
Aerials won,5,5
Tackles,11,4
Interceptions,2,4
Clearances,7,3
Ball possession,47%,53%
Total shots,4,9
Shots on target,1,4
Shots off target,3,4
Blocked shots,0,1
Corner kicks,2,1
Offsides,2,0
Yellow cards,2,1
Free kicks,5,5
Throw-ins,11,7
Goal kicks,6,4
Big chances,0,3
Big chances missed,0,1
Hit woodwork,0,0
Shots inside box,4,4
Shots outside box,0,5
Goalkeeper saves,2,1
Passes,233,267
Accurate passes,183 (79%),215 (81%)
Long balls,12/30 (40%),22/39 (56%)
Crosses,1/8 (13%),3/4 (75%)
Dribbles,4/5 (80%),10/13 (77%)
Possession lost,75,72
Duels won,24,26
Aerials won,8,7
Tackles,7,4
Interceptions,6,6
Clearances,11,8
