name,home,away
Ball possession,42%,58%
Total shots,9,18
Shots on target,6,3
Shots off target,3,6
Blocked shots,0,9
Corner kicks,2,9
Offsides,1,0
Fouls,10,10
Yellow cards,3,3
Free kicks,10,10
Throw-ins,24,16
Goal kicks,15,4
Big chances,2,1
Big chances missed,2,1
Hit woodwork,1,0
Shots inside box,7,13
Shots outside box,2,5
Goalkeeper saves,1,4
Passes,441,622
Accurate passes,361 (82%),549 (88%)
Long balls,14/43 (33%),24/55 (44%)
Crosses,5/14 (36%),4/24 (17%)
Dribbles,8/15 (53%),13/22 (59%)
Possession lost,125,135
Duels won,49,49
Aerials won,10,9
Tackles,21,18
Interceptions,4,14
Clearances,27,9
Ball possession,42%,58%
Total shots,4,10
Shots on target,3,2
Shots off target,1,3
Blocked shots,0,5
Corner kicks,1,3
Offsides,0,0
Yellow cards,0,2
Free kicks,3,3
Throw-ins,14,7
Goal kicks,7,2
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,2,7
Shots outside box,2,3
Goalkeeper saves,1,3
Passes,232,319
Accurate passes,193 (83%),285 (89%)
Long balls,8/22 (36%),8/22 (36%)
Crosses,3/6 (50%),3/11 (27%)
Dribbles,3/8 (38%),6/10 (60%)
Possession lost,60,64
Duels won,25,25
Aerials won,7,6
Tackles,12,11
Interceptions,1,9
Clearances,12,4
Ball possession,41%,59%
Total shots,5,8
Shots on target,3,1
Shots off target,2,3
Blocked shots,0,4
Corner kicks,1,6
Offsides,1,0
Yellow cards,3,1
Free kicks,7,7
Throw-ins,10,9
Goal kicks,8,2
Big chances,2,1
Big chances missed,2,1
Hit woodwork,1,0
Shots inside box,5,6
Shots outside box,0,2
Goalkeeper saves,0,1
Passes,209,303
Accurate passes,168 (80%),264 (87%)
Long balls,6/21 (29%),16/33 (48%)
Crosses,2/8 (25%),1/13 (8%)
Dribbles,5/7 (71%),7/12 (58%)
Possession lost,65,71
Duels won,24,24
Aerials won,3,3
Tackles,9,7
Interceptions,3,5
Clearances,15,5
