name,home,away
Ball possession,53%,47%
Total shots,8,11
Shots on target,4,6
Shots off target,1,3
Blocked shots,3,2
Corner kicks,4,6
Offsides,1,3
Fouls,10,11
Yellow cards,1,2
Free kicks,11,10
Throw-ins,19,11
Goal kicks,4,8
Big chances,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,7
Shots outside box,4,4
Goalkeeper saves,4,3
Passes,595,535
Accurate passes,519 (87%),467 (87%)
Long balls,26/40 (65%),40/61 (66%)
Crosses,1/12 (8%),3/10 (30%)
Dribbles,12/30 (40%),5/12 (42%)
Possession lost,133,105
Duels won,37,49
Aerials won,5,8
Tackles,9,26
Interceptions,5,11
Clearances,12,8
Ball possession,51%,49%
Total shots,6,7
Shots on target,2,4
Shots off target,1,2
Blocked shots,3,1
Corner kicks,2,4
Offsides,1,1
Yellow cards,1,1
Free kicks,7,2
Throw-ins,5,5
Goal kicks,3,5
Big chances,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,3,4
Shots outside box,3,3
Goalkeeper saves,2,2
Passes,279,271
Accurate passes,245 (88%),237 (87%)
Long balls,13/18 (72%),15/27 (56%)
Crosses,0/7 (0%),2/8 (25%)
Dribbles,9/17 (53%),2/7 (29%)
Possession lost,61,56
Duels won,26,18
Aerials won,3,2
Tackles,7,12
Interceptions,0,4
Clearances,11,4
Ball possession,55%,45%
Total shots,2,4
Shots on target,2,2
Shots off target,0,1
Blocked shots,0,1
Corner kicks,2,2
Offsides,0,2
Yellow cards,0,1
Free kicks,4,8
Throw-ins,14,6
Goal kicks,1,3
Big chances,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,3
Shots outside box,1,1
Goalkeeper saves,2,1
Passes,316,264
Accurate passes,274 (87%),230 (87%)
Long balls,13/22 (59%),25/34 (74%)
Crosses,1/5 (20%),1/2 (50%)
Dribbles,3/13 (23%),3/5 (60%)
Possession lost,72,49
Duels won,11,31
Aerials won,2,6
Tackles,2,14
Interceptions,5,7
Clearances,1,4
