name,home,away
Ball possession,40%,60%
Total shots,9,17
Shots on target,3,4
Shots off target,5,8
Blocked shots,1,5
Corner kicks,2,14
Fouls,10,17
Yellow cards,3,7
Free kicks,17,10
Throw-ins,9,24
Goal kicks,11,13
Hit woodwork,0,1
Shots inside box,2,10
Shots outside box,7,7
Goalkeeper saves,4,2
Passes,242,347
Accurate passes,177 (73%),268 (77%)
Long balls,22/59 (37%),26/62 (42%)
Crosses,2/10 (20%),8/32 (25%)
Dribbles,7/10 (70%),4/16 (25%)
Possession lost,106,135
Duels won,55,38
Aerials won,12,11
Tackles,19,13
Interceptions,14,5
Clearances,32,7
Ball possession,41%,59%
Total shots,5,12
Shots on target,3,3
Shots off target,2,5
Blocked shots,0,4
Corner kicks,2,8
Yellow cards,1,4
Free kicks,8,6
Throw-ins,2,9
Goal kicks,5,6
Hit woodwork,0,1
Shots inside box,1,7
Shots outside box,4,5
Goalkeeper saves,3,2
Passes,130,178
Accurate passes,96 (74%),137 (77%)
Long balls,11/30 (37%),12/33 (36%)
Crosses,0/6 (0%),5/16 (31%)
Dribbles,5/7 (71%),2/9 (22%)
Possession lost,56,67
Duels won,30,22
Aerials won,7,7
Tackles,10,7
Interceptions,8,4
Clearances,13,4
Ball possession,39%,61%
Total shots,4,5
Shots on target,0,1
Shots off target,3,3
Blocked shots,1,1
Corner kicks,0,6
Yellow cards,2,3
Free kicks,9,4
Throw-ins,7,15
Goal kicks,6,7
Hit woodwork,0,0
Shots inside box,1,3
Shots outside box,3,2
Goalkeeper saves,1,0
Passes,112,169
Accurate passes,81 (72%),131 (78%)
Long balls,11/29 (38%),14/29 (48%)
Crosses,2/4 (50%),3/16 (19%)
Dribbles,2/3 (67%),2/7 (29%)
Possession lost,50,68
Duels won,25,16
Aerials won,5,4
Tackles,9,6
Interceptions,6,1
Clearances,19,3
