customId,winnerCode,hasGlobalHighlights,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,changes.changeTimestamp,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,coverage,homeScore.penalties,awayScore.penalties,homeRedCards,awayRedCards
EkksWzo,0,False,False,11459661,1711814400,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,28.0,0,Not started,notstarted,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,0,,,,,,,,,,,,,,,,,,,,,,
EkksWzo,0,False,False,11347375,1702742400,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,19.0,0,Not started,notstarted,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,0,,,,,,,,,,,,,,,,,,,,,,
EkksWzo,0,False,False,11347330,1696086000,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,10.0,0,Not started,notstarted,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,0,,,,,,,,,,,,,,,,,,,,,,
EkksWzo,3,True,False,11347290,1690138800,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,1.0,100,Ended,finished,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,1690145576,True,True,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1690145573.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,
EkksWzo,1,True,False,10396332,1684681200,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,35.0,100,Ended,finished,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,1684688009,True,True,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1684688006.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,
EkksWzo,3,True,False,10396410,1679234400,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,26.0,100,Ended,finished,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,1679241339,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1679241326.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",,,,,
EkksWzo,1,False,False,10991723,1673703000,nk-lokomotiva-zagreb-nk-istra-1961,False,Club Friendly Games,club-friendly-games,World,world,"{'name': 'Football', 'slug': 'football', 'id': 1}",1468,international,,Club Friendly Games,club-friendly-games,#25497d,#d38f1d,"{'name': 'World', 'slug': 'world', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 1468, 'flag': 'international'}",40028.0,853.0,False,False,False,False,0,86,,120,AP,finished,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,1673711373,,,,8.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,,1673707020.0,"['homeScore.display', 'homeScore.penalties', 'status.code', 'status.description', 'status.type', 'status.code', 'status.description', 'status.type']",-1.0,7.0,6.0,,
EkksWzo,1,True,False,10396440,1668261600,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,17.0,100,Ended,finished,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,1668268597,True,True,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1668268594.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,
EkksWzo,2,True,False,10385064,1662310500,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,8.0,100,Ended,finished,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,1662317486,True,True,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1662317484.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,
EkksWzo,3,True,False,9578972,1650726000,nk-lokomotiva-zagreb-nk-istra-1961,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341.0,170.0,True,False,True,False,344,48,32.0,100,Ended,finished,NK Istra 1961,nk-istra-1961,Istra,M,Football,football,1,9068,IST,False,False,0,25529,[],#eee447,#222226,#222226,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,M,Football,football,1,10353,LOK,False,False,0,36246,[],#0000ff,#ffffff,#ffffff,1650732955,True,True,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,3.0,5.0,1650732950.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",3.0,,,,
