name,home,away,compareCode,groupName
Ball possession,56%,44%,1,Possession
Total shots,17,7,1,Shots
Shots on target,4,0,1,Shots
Shots off target,9,3,1,Shots
Blocked shots,4,4,3,Shots
Corner kicks,3,4,2,TVData
Offsides,0,1,2,TVData
Fouls,12,14,2,TVData
Yellow cards,3,4,2,TVData
Free kicks,13,12,1,TVData
Throw-ins,22,25,2,TVData
Goal kicks,4,12,2,TVData
Shots inside box,8,3,1,Shots extra
Shots outside box,9,4,1,Shots extra
Goalkeeper saves,0,4,2,Shots extra
Passes,403,319,1,Passes
Accurate passes,326 (81%),229 (72%),1,Passes
Long balls,42/60 (70%),27/61 (44%),1,Passes
Crosses,5/23 (22%),4/11 (36%),2,Passes
Dribbles,11/15 (73%),9/14 (64%),1,Duels
Possession lost,135,150,2,Duels
Duels won,68,54,1,Duels
Aerials won,26,18,1,Duels
Tackles,18,15,1,Defending
Interceptions,15,10,1,Defending
Clearances,12,22,2,Defending
Ball possession,50%,50%,3,Possession
Total shots,8,2,1,Shots
Shots on target,4,0,1,Shots
Shots off target,3,1,1,Shots
Blocked shots,1,1,3,Shots
Corner kicks,0,2,2,TVData
Offsides,0,1,2,TVData
Yellow cards,2,2,3,TVData
Free kicks,6,7,2,TVData
Throw-ins,9,13,2,TVData
Goal kicks,1,3,2,TVData
Shots inside box,3,0,1,Shots extra
Shots outside box,5,2,1,Shots extra
Goalkeeper saves,0,4,2,Shots extra
Passes,178,179,2,Passes
Accurate passes,142 (80%),142 (79%),1,Passes
Long balls,22/30 (73%),19/31 (61%),1,Passes
Crosses,1/10 (10%),0/5 (0%),1,Passes
Dribbles,4/6 (67%),7/10 (70%),2,Duels
Possession lost,63,74,2,Duels
Duels won,31,31,3,Duels
Aerials won,10,9,1,Duels
Tackles,11,8,1,Defending
Interceptions,10,7,1,Defending
Clearances,4,9,2,Defending
Ball possession,62%,38%,1,Possession
Total shots,9,5,1,Shots
Shots on target,0,0,3,Shots
Shots off target,6,2,1,Shots
Blocked shots,3,3,3,Shots
Corner kicks,3,2,1,TVData
Offsides,0,0,3,TVData
Yellow cards,1,2,2,TVData
Free kicks,7,5,1,TVData
Throw-ins,13,12,1,TVData
Goal kicks,3,9,2,TVData
Shots inside box,5,3,1,Shots extra
Shots outside box,4,2,1,Shots extra
Goalkeeper saves,0,0,3,Shots extra
Passes,225,140,1,Passes
Accurate passes,184 (82%),87 (62%),2,Passes
Long balls,20/30 (67%),8/30 (27%),1,Passes
Crosses,4/13 (31%),4/6 (67%),2,Passes
Dribbles,7/9 (78%),2/4 (50%),1,Duels
Possession lost,72,76,2,Duels
Duels won,37,23,1,Duels
Aerials won,16,9,1,Duels
Tackles,7,7,3,Defending
Interceptions,5,3,1,Defending
Clearances,8,13,2,Defending
