name,home,away,compareCode,groupName
Expected goals,1.38,1.29,1,Expected
Ball possession,52%,48%,1,Possession
Total shots,9,9,3,Shots
Shots on target,2,4,2,Shots
Shots off target,3,3,3,Shots
Blocked shots,3,2,1,Shots
Corner kicks,7,6,1,TVData
Offsides,1,1,3,TVData
Fouls,14,15,2,TVData
Yellow cards,2,1,1,TVData
Red cards,0,0,3,TVData
Free kicks,6,1,1,TVData
Throw-ins,34,32,1,TVData
Goal kicks,8,4,1,TVData
Hit woodwork,1,0,1,Shots extra
Counter attacks,1,6,2,Shots extra
Shots inside box,6,4,1,Shots extra
Shots outside box,3,5,2,Shots extra
Goalkeeper saves,2,1,1,Shots extra
Passes,287,294,2,Passes
Accurate passes,220 (76%),221 (75%),2,Passes
Long balls,28/49 (57%),23/45 (51%),1,Passes
Crosses,1/12 (8%),7/13 (53%),2,Passes
Dribbles,22/28 (78%),22/28 (78%),3,Duels
Possession lost,115,119,2,Duels
Duels won,97,100,2,Duels
Aerials won,24,21,1,Duels
Tackles,5,0,1,Defending
Interceptions,33,37,2,Defending
Clearances,8,28,2,Defending
