averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
42.59406779661,64.20593220339,118,Léo Pereira,,,leo-pereira,Léo Pereira,D,1257,358548,home
64.55,68.85,4,Pedro,,,pedro,Pedro,F,13520,840219,home
54.686153846154,34.183076923077,65,Everton Ribeiro,,,everton-ribeiro,Everton Ribeiro,M,5886,145063,home
63.9375,73.365,40,Bruno Henrique,,,bruno-henrique,Bruno Henrique,F,7258,795291,home
44.816822429907,31.820560747664,107,David Luiz,,,david-luiz,D. Luiz,D,5550,21300,home
56.818604651163,68.66511627907,43,Victor Hugo,,,victor-hugo,V. Hugo,M,1233,1170954,home
55.713580246914,18.051851851852,81,Wesley França,,,wesley-franca,W. França,D,649,1134200,home
69.826262626263,54.077777777778,99,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,G. De Arrascaeta,M,14172,333587,home
54.227884615385,48.042307692308,104,Allan,,,allan,Allan,M,903,828839,home
65.917142857143,34.434285714286,35,Gabriel Barbosa,,,gabriel-barbosa,Gabriel,F,17157,358554,home
48.820689655172,80.808045977011,87,Ayrton Lucas,,,ayrton-lucas,Ayrton Lucas,D,2130,818473,home
13.742372881356,47.128813559322,59,Matheus Cunha,Matheus Cunha,,matheus-cunha,Matheus Cunha,G,1043,1105835,home
55.0,54.381578947368,76,Gerson,,,gerson,Gerson,M,7837,611876,home
59.768181818182,27.997727272727,44,Paulinho Bóia,,,paulinho-boia,Paulinho Bóia,F,176,912781,away
56.104545454545,55.609090909091,44,Martín Benítez,,,martin-benitez,M. Benítez,M,586,155715,away
57.216666666667,42.708333333333,24,Juninho,,,juninho,Juninho,M,226,330691,away
40.911764705882,68.523529411765,17,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,46,1469514,away
55.45625,64.48125,16,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,113,166471,away
42.352542372881,48.233898305085,59,Alê,,,ale,Alê,M,118,869564,away
51.6,51.565217391304,23,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,199,345847,away
8.0,49.020454545455,44,Mateus Pasinato,,,mateus-pasinato,Mateus Pasinato,G,110,914169,away
36.405263157895,61.026315789474,38,Iago Maidana,,,iago-maidana,I. Maidana,D,222,599686,away
51.1,59.763636363636,22,Rodrigo Varanda,Rodrigo Varanda,,rodrigo-varanda,Rodrigo Varanda,F,150,1105305,away
50.64,23.655,20,Matheusinho,,,matheusinho,Matheusinho,M,162,822523,away
64.285714285714,76.809523809524,42,Pedrinho,,,pedrinho,Pedrinho,F,353,896248,away
38.246478873239,17.674647887324,71,Daniel Borges,,,daniel-borges,D. Borges,D,113,794874,away
26.16862745098,40.564705882353,51,Éder Ferreira,,,eder-ferreira,Éder Ferreira,D,103,842072,away
47.570731707317,48.610975609756,82,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,181,794312,away
43.247058823529,84.976470588235,51,Nicolas,,,nicolas,Nicolas,D,129,841336,away
