name,home,away,compareCode,groupName
Ball possession,63%,37%,1,Possession
Total shots,17,12,1,Shots
Shots on target,6,3,1,Shots
Shots off target,9,6,1,Shots
Blocked shots,2,3,2,Shots
Corner kicks,8,3,1,TVData
Offsides,0,4,2,TVData
Fouls,14,17,2,TVData
Yellow cards,2,6,2,TVData
Red cards,1,1,3,TVData
Free kicks,15,12,1,TVData
Throw-ins,24,18,1,TVData
Goal kicks,12,9,1,TVData
Big chances,2,1,1,Shots extra
Big chances missed,1,1,3,Shots extra
Hit woodwork,1,0,1,Shots extra
Shots inside box,13,4,1,Shots extra
Shots outside box,4,8,2,Shots extra
Goalkeeper saves,3,5,2,Shots extra
Passes,474,272,1,Passes
Accurate passes,363 (77%),181 (67%),1,Passes
Long balls,21/65 (32%),19/55 (35%),2,Passes
Crosses,5/21 (24%),6/14 (43%),2,Passes
Dribbles,11/19 (58%),8/10 (80%),2,Duels
Possession lost,159,139,1,Duels
Duels won,56,51,1,Duels
Aerials won,19,18,1,Duels
Tackles,11,13,2,Defending
Interceptions,7,12,2,Defending
Clearances,11,24,2,Defending
Ball possession,70%,30%,1,Possession
Total shots,9,1,1,Shots
Shots on target,2,0,1,Shots
Shots off target,6,1,1,Shots
Blocked shots,1,0,1,Shots
Corner kicks,7,1,1,TVData
Offsides,0,3,2,TVData
Yellow cards,0,2,2,TVData
Red cards,0,0,3,TVData
Free kicks,9,5,1,TVData
Throw-ins,9,11,2,TVData
Goal kicks,5,5,3,TVData
Big chances,0,0,3,Shots extra
Big chances missed,0,0,3,Shots extra
Hit woodwork,1,0,1,Shots extra
Shots inside box,7,1,1,Shots extra
Shots outside box,2,0,1,Shots extra
Goalkeeper saves,0,2,2,Shots extra
Passes,285,122,1,Passes
Accurate passes,222 (78%),81 (66%),2,Passes
Long balls,14/39 (36%),9/29 (31%),1,Passes
Crosses,3/13 (23%),2/5 (40%),2,Passes
Dribbles,5/7 (71%),3/4 (75%),2,Duels
Possession lost,84,70,1,Duels
Duels won,32,19,1,Duels
Aerials won,11,8,1,Duels
Tackles,7,3,1,Defending
Interceptions,3,5,2,Defending
Clearances,1,11,2,Defending
Ball possession,55%,45%,1,Possession
Total shots,8,11,2,Shots
Shots on target,4,3,1,Shots
Shots off target,3,5,2,Shots
Blocked shots,1,3,2,Shots
Corner kicks,1,2,2,TVData
Offsides,0,1,2,TVData
Yellow cards,2,4,2,TVData
Red cards,1,1,3,TVData
Free kicks,6,7,2,TVData
Throw-ins,15,7,1,TVData
Goal kicks,7,4,1,TVData
Big chances,2,1,1,Shots extra
Big chances missed,1,1,3,Shots extra
Hit woodwork,0,0,3,Shots extra
Shots inside box,6,3,1,Shots extra
Shots outside box,2,8,2,Shots extra
Goalkeeper saves,3,3,3,Shots extra
Passes,189,150,1,Passes
Accurate passes,141 (75%),100 (67%),1,Passes
Long balls,7/26 (27%),10/26 (38%),2,Passes
Crosses,2/8 (25%),4/9 (44%),2,Passes
Dribbles,6/12 (50%),5/6 (83%),2,Duels
Possession lost,75,69,1,Duels
Duels won,24,32,2,Duels
Aerials won,8,10,2,Duels
Tackles,4,10,2,Defending
Interceptions,4,7,2,Defending
Clearances,10,13,2,Defending
