customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp
XNsccKc,1,True,True,True,1,False,11156279,1689984000,inter-miami-cf-cruz-azul,False,"Leagues Cup, Group South 3",leagues-cup-group-south-3,North & Central America,north-central-america,"{'name': 'Football', 'slug': 'football', 'id': 1}",1469,north-and-central-america,Leagues Cup,leagues-cup,#828282,"{'name': 'North & Central America', 'slug': 'north-central-america', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 1469, 'flag': 'north-and-central-america'}",12243,13783,True,False,False,False,268,112550,1,100,Ended,finished,Inter Miami CF,inter-miami-cf,Inter Miami,M,Football,football,1,184977,MIA,False,False,0,337602,[],#212322,#f6b5cc,#f6b5cc,Cruz Azul,cruz-azul,Cruz Azul,M,Football,football,1,23213,CAZ,False,False,0,1947,[],#0080c0,#ffffff,#ffffff,2,2,1,1,2,1,1,0,1,1,5,2,1689991893,"['time.currentPeriodStart', 'time.injuryTime1', 'time.injuryTime2']",1690049785
