name,home,away,compareCode,groupName
Ball possession,46%,54%,2,Possession
Total shots,7,11,2,Shots
Shots on target,2,3,2,Shots
Shots off target,2,5,2,Shots
Blocked shots,3,3,3,Shots
Corner kicks,4,8,2,TVData
Offsides,2,2,3,TVData
Fouls,11,13,2,TVData
Yellow cards,1,2,2,TVData
Red cards,1,0,1,TVData
Free kicks,11,10,1,TVData
Throw-ins,38,29,1,TVData
Goal kicks,7,6,1,TVData
Big chances,0,3,2,Shots extra
Big chances missed,0,3,2,Shots extra
Shots inside box,5,6,2,Shots extra
Shots outside box,2,5,2,Shots extra
Goalkeeper saves,3,2,1,Shots extra
Passes,281,321,2,Passes
Accurate passes,140 (50%),201 (63%),2,Passes
Long balls,19/72 (26%),20/66 (30%),2,Passes
Crosses,4/17 (24%),6/25 (24%),2,Passes
Dribbles,8/19 (42%),5/9 (56%),2,Duels
Possession lost,201,189,1,Duels
Duels won,61,60,1,Duels
Aerials won,30,27,1,Duels
Tackles,12,18,2,Defending
Interceptions,10,6,1,Defending
Clearances,34,40,2,Defending
Ball possession,53%,47%,1,Possession
Total shots,3,2,1,Shots
Shots on target,2,0,1,Shots
Shots off target,1,2,2,Shots
Blocked shots,0,0,3,Shots
Corner kicks,1,2,2,TVData
Offsides,0,0,3,TVData
Yellow cards,1,2,2,TVData
Red cards,0,0,3,TVData
Free kicks,5,6,2,TVData
Throw-ins,19,13,1,TVData
Goal kicks,2,2,3,TVData
Big chances,0,0,3,Shots extra
Big chances missed,0,0,3,Shots extra
Shots inside box,2,1,1,Shots extra
Shots outside box,1,1,3,Shots extra
Goalkeeper saves,0,2,2,Shots extra
Passes,162,143,1,Passes
Accurate passes,93 (57%),87 (61%),1,Passes
Long balls,15/40 (38%),5/23 (22%),1,Passes
Crosses,2/9 (22%),2/10 (20%),1,Passes
Dribbles,6/13 (46%),4/6 (67%),2,Duels
Possession lost,102,88,1,Duels
Duels won,26,33,2,Duels
Aerials won,11,12,2,Duels
Tackles,4,11,2,Defending
Interceptions,5,4,1,Defending
Clearances,17,20,2,Defending
Ball possession,39%,61%,2,Possession
Total shots,4,9,2,Shots
Shots on target,0,3,2,Shots
Shots off target,1,3,2,Shots
Blocked shots,3,3,3,Shots
Corner kicks,3,6,2,TVData
Offsides,2,2,3,TVData
Yellow cards,0,0,3,TVData
Red cards,1,0,1,TVData
Free kicks,6,4,1,TVData
Throw-ins,19,16,1,TVData
Goal kicks,5,4,1,TVData
Big chances,0,3,2,Shots extra
Big chances missed,0,3,2,Shots extra
Shots inside box,3,5,2,Shots extra
Shots outside box,1,4,2,Shots extra
Goalkeeper saves,3,0,1,Shots extra
Passes,119,178,2,Passes
Accurate passes,47 (39%),114 (64%),1,Passes
Long balls,4/32 (13%),15/43 (35%),2,Passes
Crosses,2/8 (25%),4/15 (27%),2,Passes
Dribbles,2/6 (33%),1/3 (33%),1,Duels
Possession lost,99,101,2,Duels
Duels won,35,27,1,Duels
Aerials won,19,15,1,Duels
Tackles,8,7,1,Defending
Interceptions,5,2,1,Defending
Clearances,17,20,2,Defending
