customId,winnerCode,hasGlobalHighlights,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,changes.changeTimestamp,hasXg,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,coverage,awayRedCards,homeRedCards,aggregatedWinnerCode,previousLegEventId,roundInfo.name,roundInfo.slug,homeScore.aggregated,awayScore.aggregated
fOshO,1,False,False,7384011,1498170600,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,9,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,1498177255,,True,True,1.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,1498177254.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",-1.0,1.0,1.0,,,,,,
fOshO,2,False,False,5056356,1416164400,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,34,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1416171615.0,,-1.0,,,,,,,,
fOshO,3,False,False,5056148,1408233600,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,15,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,1408240369.0,,3.0,,,,,,,,
fOshO,1,False,False,5650754,1407373200,corinthians-bahia,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Copa do Brasil,copa-do-brasil,#34a348,#f2ba1c,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",133138,373,False,False,False,False,0,283,9,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1407380033.0,,-1.0,,,2.0,5650742.0,Round 3,round-3,1.0,3.0
fOshO,1,False,False,5650742,1406163600,corinthians-bahia,False,Copa do Brasil,copa-do-brasil,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Copa do Brasil,copa-do-brasil,#34a348,#f2ba1c,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",133138,373,False,False,False,False,0,283,9,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1406170470.0,,-1.0,,,,,Round 3,round-3,,
fOshO,1,False,False,3855607,1380761400,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,25,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1380768088.0,,,,,,,,,,
fOshO,2,False,False,3855231,1373223600,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,6,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,
fOshO,3,False,False,2506046,1350768600,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,32,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,
fOshO,3,False,False,2505678,1343588400,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,13,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
fOshO,1,False,False,1690213,1316977200,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,26,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,
fOshO,2,False,False,1690031,1309395000,corinthians-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,#C7FF00,#969696,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",251366,325,True,False,True,False,390,83,7,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,
fOshO,2,False,False,677863,1224356400,corinthians-bahia,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série B,brasileiro-serie-b,#3F01FF,#c5be02,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",84709,390,True,False,True,False,279,1449,31,100,Ended,finished,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,
fOshO,2,False,False,668710,1216494600,corinthians-bahia,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,"{'name': 'Football', 'slug': 'football', 'id': 1}",13,brazil,BR,Brasileiro Série B,brasileiro-serie-b,#3F01FF,#c5be02,"{'name': 'Brazil', 'slug': 'brazil', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 13, 'flag': 'brazil', 'alpha2': 'BR'}",84709,390,True,False,True,False,279,1449,12,100,Ended,finished,Corinthians,corinthians,Corinthians,M,Football,football,1,161531,COR,False,False,0,1957,[],#ffffff,#000000,#000000,Bahia,bahia,Bahia,M,Football,football,1,55741,BAH,False,False,0,1955,[],#ffffff,#333399,#333399,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,
