customId,winnerCode,hasGlobalHighlights,crowdsourcingDataDisplayEnabled,id,defaultPeriodCount,defaultPeriodLength,startTimestamp,slug,finalResultOnly,cupMatchesInRound,fanRatingEvent,showTotoPromo,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.competitionType,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,roundInfo.name,roundInfo.slug,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.slug,homeTeam.manager.shortName,homeTeam.manager.id,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.fullName,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.fullName,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,changes.changes,changes.changeTimestamp
MvIbsCXRd,0,False,False,11403099,2,45,1688508000,centro-caribe-sports-u23-mexico-u23,False,1,False,False,"Central American and Caribbean Games, Knockout stage",central-american-and-caribbean-games-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Central American and Caribbean Games,central-american-and-caribbean-games,#fbca07,#ea7a16,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,874,11304,False,False,False,False,0,2,117756,Central American and Caribbean Games 2023,2023,False,52557,28,Semifinal,semifinal,2,70,Canceled,canceled,Mexico U23,mexico-u23,Mexico,M,Football,football,1,4783,Gerardo Espinoza,gerardo-espinoza,G. Espinoza,789662,MX,Mexico,MEX,False,True,0,208537,MX,Mexico,[],Mexico U23,#1a4d3e,#960000,#960000,Centro Caribe Sports U23,centro-caribe-sports-u23,Centro Caribe Sports U23,M,Football,football,1,109,CEN,False,False,0,482377,[],Centro Caribe Sports U23,#52b030,#52b030,#ffffff,"['status.code', 'status.description', 'status.type']",1688449285
