name,home,away,compareCode,groupName
Ball possession,52%,48%,1,Possession
Total shots,12,14,2,Shots
Shots on target,5,4,1,Shots
Shots off target,4,9,2,Shots
Blocked shots,3,1,1,Shots
Corner kicks,1,5,2,TVData
Offsides,1,6,2,TVData
Fouls,22,29,2,TVData
Yellow cards,4,6,2,TVData
Red cards,0,1,2,TVData
Free kicks,28,22,1,TVData
Throw-ins,26,18,1,TVData
Goal kicks,9,7,1,TVData
Big chances,1,2,2,Shots extra
Big chances missed,0,1,2,Shots extra
Hit woodwork,0,1,2,Shots extra
Shots inside box,9,6,1,Shots extra
Shots outside box,3,8,2,Shots extra
Goalkeeper saves,3,2,1,Shots extra
Passes,411,380,1,Passes
Accurate passes,320 (78%),296 (78%),1,Passes
Long balls,31/64 (48%),20/49 (41%),1,Passes
Crosses,4/12 (33%),3/11 (27%),1,Passes
Dribbles,6/10 (60%),4/9 (44%),1,Duels
Possession lost,152,148,1,Duels
Duels won,71,59,1,Duels
Aerials won,9,12,2,Duels
Tackles,28,21,1,Defending
Interceptions,6,15,2,Defending
Clearances,10,10,3,Defending
Ball possession,57%,43%,1,Possession
Total shots,6,7,2,Shots
Shots on target,4,3,1,Shots
Shots off target,0,3,2,Shots
Blocked shots,2,1,1,Shots
Corner kicks,0,1,2,TVData
Offsides,1,1,3,TVData
Yellow cards,1,1,3,TVData
Red cards,0,0,3,TVData
Free kicks,14,10,1,TVData
Throw-ins,15,6,1,TVData
Goal kicks,5,1,1,TVData
Big chances,1,2,2,Shots extra
Big chances missed,0,1,2,Shots extra
Hit woodwork,0,0,3,Shots extra
Shots inside box,5,3,1,Shots extra
Shots outside box,1,4,2,Shots extra
Goalkeeper saves,2,1,1,Shots extra
Passes,233,180,1,Passes
Accurate passes,189 (81%),144 (80%),1,Passes
Long balls,18/28 (64%),7/20 (35%),1,Passes
Crosses,2/5 (40%),1/4 (25%),1,Passes
Dribbles,5/9 (56%),1/4 (25%),1,Duels
Possession lost,77,65,1,Duels
Duels won,37,30,1,Duels
Aerials won,5,3,1,Duels
Tackles,13,16,2,Defending
Interceptions,4,10,2,Defending
Clearances,1,5,2,Defending
Ball possession,48%,52%,2,Possession
Total shots,6,7,2,Shots
Shots on target,1,1,3,Shots
Shots off target,4,6,2,Shots
Blocked shots,1,0,1,Shots
Corner kicks,1,4,2,TVData
Offsides,0,5,2,TVData
Yellow cards,3,5,2,TVData
Red cards,0,1,2,TVData
Free kicks,14,12,1,TVData
Throw-ins,11,12,2,TVData
Goal kicks,4,6,2,TVData
Big chances,0,0,3,Shots extra
Big chances missed,0,0,3,Shots extra
Hit woodwork,0,1,2,Shots extra
Shots inside box,4,3,1,Shots extra
Shots outside box,2,4,2,Shots extra
Goalkeeper saves,1,1,3,Shots extra
Passes,178,200,2,Passes
Accurate passes,131 (74%),152 (76%),2,Passes
Long balls,13/36 (36%),13/29 (45%),2,Passes
Crosses,2/7 (29%),2/7 (29%),3,Passes
Dribbles,1/1 (100%),3/5 (60%),1,Duels
Possession lost,75,83,2,Duels
Duels won,34,29,1,Duels
Aerials won,4,9,2,Duels
Tackles,15,5,1,Defending
Interceptions,2,5,2,Defending
Clearances,9,5,1,Defending
