averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
68.284848484848,23.933333333333,33,Artur,,,artur,Artur,M,2138,841128,home
65.384615384615,48.301923076923,52,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,5522,840020,home
10.664516129032,47.2,31,Weverton,,,weverton,Weverton,G,2464,243529,home
56.471111111111,35.813333333333,45,Richard Rios,,,richard-rios,R. Rios,M,869,1015292,home
72.136,52.068,25,Rony,,,rony,Rony,F,3657,835260,home
56.777142857143,83.237142857143,35,Jhon Jhon,Jhon Jhon,,jhon-jhon,Jhon Jhon,M,324,1167069,home
46.276315789474,32.115789473684,38,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,1819,974556,home
56.470588235294,15.794117647059,17,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,M,604,1464248,home
63.286666666667,77.946666666667,15,Breno Lopes,,,breno-lopes,Breno Lopes,F,498,937552,home
46.88,18.523636363636,55,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,788,82576,home
43.509333333333,66.056,75,Zé Rafael,,,ze-rafael,Z. Rafael,M,1070,329069,home
93.8,56.9,1,Jailson,,,jailson,Jailson,M,364,794861,home
37.145,42.236666666667,60,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2471,220833,home
32.977173913043,72.383695652174,92,Murilo,,,murilo,Murilo,D,904,874729,home
44.409433962264,19.781132075472,53,Mayke,,,mayke,Mayke,D,610,273329,home
47.663043478261,85.045652173913,92,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,1367,881110,home
8.4555555555556,44.505555555556,36,João Ricardo,,,joao-ricardo,J. Ricardo,G,184,839761,away
60.052272727273,61.018181818182,44,Tomás Pochettino,,,tomas-pochettino,T. Pochettino,M,359,824626,away
42.467307692308,88.623076923077,52,Bruno Pacheco,,,bruno-pacheco,Bruno Pacheco,D,194,870691,away
28.006896551724,72.155172413793,29,Titi,,,titi,Titi,D,220,243435,away
40.761403508772,16.129824561404,57,Emanuel Brítez,,,emanuel-britez,Emanuel Brítez,D,157,789395,away
58.627027027027,70.054054054054,37,Marinho,,,marinho,Marinho,F,2840,798127,away
33.091666666667,31.625,36,Marcelo Benevenuto,,,marcelo-benevenuto,Marcelo,D,211,841808,away
47.8225,22.4525,40,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,845,363688,away
69.385714285714,25.071428571429,7,Silvio Romero,,,silvio-romero,S. Romero,F,293,174937,away
51.183333333333,34.766666666667,6,Lucas Crispim,,,lucas-crispim,L. Crispim,M,265,795178,away
48.767391304348,51.558695652174,46,Lucas Sasha,,,lucas-sasha,L. Sasha,M,161,123225,away
47.973015873016,44.314285714286,63,Zé Welison,,,ze-welison,Zé Welison,M,173,551422,away
62.7,11.166666666667,3,Romarinho,,,romarinho,Romarinho,F,161,870578,away
73.6,83.704545454545,22,Guilherme,,,guilherme,Guilherme,M,214,844605,away
66.01875,36.74375,16,Calebe,Calebe,,calebe,Calebe,M,251,1046796,away
62.4925,49.655,40,Juan Martín Lucero,,,juan-martin-lucero,Juan Martín Lucero,F,575,359024,away
