averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
9.4615384615385,51.353846153846,26,Denis Júnior,,,denis-junior,Denis Júnior,G,97,972566,home
70.874285714286,49.828571428571,35,Neto Pessoa,,,neto-pessoa,N. Pessoa,F,40,925860,home
67.39,14.888,50,Everton,Everton,,everton,Everton,M,19,1093892,home
49.761818181818,66.034545454545,55,Sousa,,,sousa,Sousa,M,16,925267,home
66.231578947368,51.668421052632,19,Henrique Almeida,,,henrique-almeida,Henrique,F,102,39402,home
42.049038461538,39.431730769231,104,Rafael Donato,,,rafael-donato,R. Donato,D,30,243379,home
57.277272727273,59.789393939394,66,Lourenço,,,lourenco,Lourenço,M,35,879871,home
65.990243902439,41.451219512195,41,Luciano Naninho,,,luciano-naninho,L. Naninho,M,36,987089,home
64.163333333333,72.141666666667,60,Guilherme Parede,,,guilherme-parede,G. Parede,F,102,823980,home
60.347368421053,79.731578947368,19,Diego Renan,,,diego-renan,D. Renan,D,43,106403,home
73.073333333333,48.56,15,Ronald,,,ronald,Ronald,F,67,923057,home
53.682456140351,32.457894736842,57,Ralf,,,ralf,Ralf,M,166,105046,home
44.876086956522,86.719565217391,92,Rodrigo,Rodrigo,,rodrigo,Rodrigo,D,23,1464671,home
79.314285714286,14.661904761905,21,Marcelinho,,,marcelinho,Marcelinho,D,8,986868,home
31.954320987654,65.323456790123,81,Marcondes,,,marcondes,Marcondes,D,25,870911,home
51.127551020408,16.259183673469,98,Léo Duarte,,,leo-duarte,L. Duarte,D,27,1017589,home
35.692,76.072,25,Richardson,,,richardson,Richardson,D,5,975905,away
31.425,46.2,20,Jean Patrick,,,jean-patrick,J. Patrick,M,10,794846,away
23.022,35.018,50,Genilson,,,genilson,Genilson,D,9,863353,away
31.347058823529,86.638235294118,34,Jhonnathan,Jhonnathan,,jhonnathan,Jhonnathan,D,20,1067637,away
62.133333333333,87.72380952381,21,Wallyson,,,wallyson,Wallyson,M,49,84848,away
24.662222222222,57.588888888889,45,Habraão,,,habraao,Habraão,D,65,1167540,away
50.219642857143,15.507142857143,56,Gedeilson,,,gedeilson,Gedeilson,D,13,869427,away
50.165957446809,48.342553191489,47,Paulo Sérgio,,,paulo-sergio,P. Sérgio,F,45,34168,away
43.860526315789,38.805263157895,38,Ramon Vinicius,Ramon,,ramon-vinicius,R. Vinicius,M,8,1161558,away
46.073333333333,49.46,15,Renan Bressan,,,renan-bressan,R. Bressan,M,58,38152,away
66.461111111111,14.777777777778,18,Wellington Reis,,,wellington-reis,W. Reis,M,5,871017,away
55.13137254902,21.892156862745,51,Evandro,,,evandro,E. D. Silva,F,79,801236,away
39.4,60.260714285714,56,Wallace,,,wallace,Wallace,M,52,1017033,away
9.575,51.536538461538,52,Simão,,,simao,Simão,G,51,981817,away
48.223214285714,54.1625,56,Matheus Anjos,,,matheus-anjos,M. Anjos,M,47,884753,away
