name,home,away,compareCode,groupName
Expected goals,1.84,2.04,2,Expected
Ball possession,70%,30%,1,Possession
Total shots,11,16,2,Shots
Shots on target,4,6,2,Shots
Shots off target,6,6,3,Shots
Blocked shots,1,4,2,Shots
Corner kicks,4,4,3,TVData
Offsides,1,2,2,TVData
Fouls,6,14,2,TVData
Yellow cards,4,6,2,TVData
Free kicks,14,6,1,TVData
Throw-ins,31,29,1,TVData
Goal kicks,14,14,3,TVData
Big chances,6,2,1,Shots extra
Big chances missed,5,2,1,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,2,2,3,Shots extra
Counter attack shots,2,1,1,Shots extra
Counter attack goals,0,1,2,Shots extra
Shots inside box,7,10,2,Shots extra
Shots outside box,4,6,2,Shots extra
Goalkeeper saves,4,3,1,Shots extra
Passes,499,217,1,Passes
Accurate passes,389 (78%),108 (50%),1,Passes
Long balls,38/66 (58%),17/59 (29%),1,Passes
Crosses,5/24 (21%),2/12 (17%),1,Passes
Dribbles,6/11 (55%),17/26 (65%),2,Duels
Possession lost,189,167,1,Duels
Duels won,48,64,2,Duels
Aerials won,14,13,1,Duels
Tackles,14,28,2,Defending
Interceptions,13,16,2,Defending
Clearances,19,27,2,Defending
Ball possession,66%,34%,1,Possession
Total shots,4,9,2,Shots
Shots on target,1,4,2,Shots
Shots off target,2,3,2,Shots
Blocked shots,1,2,2,Shots
Corner kicks,2,2,3,TVData
Offsides,1,1,3,TVData
Yellow cards,3,2,1,TVData
Free kicks,6,3,1,TVData
Throw-ins,18,15,1,TVData
Goal kicks,10,6,1,TVData
Big chances,1,0,1,Shots extra
Big chances missed,1,0,1,Shots extra
Hit woodwork,0,0,3,Shots extra
Counter attacks,0,2,2,Shots extra
Counter attack shots,0,1,2,Shots extra
Counter attack goals,0,1,2,Shots extra
Shots inside box,1,5,2,Shots extra
Shots outside box,3,4,2,Shots extra
Goalkeeper saves,2,1,1,Shots extra
Passes,244,124,1,Passes
Accurate passes,186 (76%),64 (52%),2,Passes
Long balls,21/36 (58%),7/31 (23%),1,Passes
Crosses,1/13 (8%),2/8 (25%),2,Passes
Dribbles,2/3 (67%),4/7 (57%),1,Duels
Possession lost,97,87,1,Duels
Duels won,21,25,2,Duels
Aerials won,8,5,1,Duels
Tackles,5,13,2,Defending
Interceptions,10,10,3,Defending
Clearances,10,14,2,Defending
Ball possession,74%,26%,1,Possession
Total shots,7,7,3,Shots
Shots on target,3,2,1,Shots
Shots off target,4,3,1,Shots
Blocked shots,0,2,2,Shots
Corner kicks,2,2,3,TVData
Offsides,0,1,2,TVData
Yellow cards,1,4,2,TVData
Free kicks,8,3,1,TVData
Throw-ins,13,14,2,TVData
Goal kicks,4,8,2,TVData
Big chances,5,2,1,Shots extra
Big chances missed,4,2,1,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,2,0,1,Shots extra
Counter attack shots,2,0,1,Shots extra
Counter attack goals,0,0,3,Shots extra
Shots inside box,6,5,1,Shots extra
Shots outside box,1,2,2,Shots extra
Goalkeeper saves,2,2,3,Shots extra
Passes,255,93,1,Passes
Accurate passes,203 (80%),44 (47%),2,Passes
Long balls,17/30 (57%),10/28 (36%),1,Passes
Crosses,4/11 (36%),0/4 (0%),1,Passes
Dribbles,4/8 (50%),13/19 (68%),2,Duels
Possession lost,92,80,1,Duels
Duels won,27,39,2,Duels
Aerials won,6,8,2,Duels
Tackles,9,15,2,Defending
Interceptions,3,6,2,Defending
Clearances,9,13,2,Defending
