name,home,away,compareCode,groupName
Ball possession,51%,49%,1,Possession
Total shots,7,13,2,Shots
Shots on target,4,4,3,Shots
Shots off target,3,6,2,Shots
Blocked shots,0,3,2,Shots
Corner kicks,2,9,2,TVData
Offsides,3,0,1,TVData
Fouls,10,16,2,TVData
Yellow cards,3,3,3,TVData
Free kicks,16,9,1,TVData
Throw-ins,26,32,2,TVData
Goal kicks,8,6,1,TVData
Big chances,2,1,1,Shots extra
Big chances missed,1,0,1,Shots extra
Shots inside box,3,7,2,Shots extra
Shots outside box,4,6,2,Shots extra
Goalkeeper saves,3,3,3,Shots extra
Passes,424,398,1,Passes
Accurate passes,307 (72%),290 (73%),1,Passes
Long balls,25/56 (45%),11/39 (28%),1,Passes
Crosses,1/10 (10%),3/21 (14%),2,Passes
Dribbles,17/32 (53%),12/23 (52%),1,Duels
Possession lost,177,173,1,Duels
Duels won,72,56,1,Duels
Aerials won,15,6,1,Duels
Tackles,24,29,2,Defending
Interceptions,16,12,1,Defending
Clearances,16,9,1,Defending
Ball possession,59%,41%,1,Possession
Total shots,4,6,2,Shots
Shots on target,3,1,1,Shots
Shots off target,1,3,2,Shots
Blocked shots,0,2,2,Shots
Corner kicks,2,3,2,TVData
Offsides,3,0,1,TVData
Yellow cards,1,0,1,TVData
Free kicks,7,4,1,TVData
Throw-ins,11,14,2,TVData
Goal kicks,5,2,1,TVData
Big chances,1,0,1,Shots extra
Big chances missed,0,0,3,Shots extra
Shots inside box,2,2,3,Shots extra
Shots outside box,2,4,2,Shots extra
Goalkeeper saves,1,2,2,Shots extra
Passes,230,154,1,Passes
Accurate passes,183 (80%),112 (73%),1,Passes
Long balls,15/27 (56%),5/19 (26%),1,Passes
Crosses,1/8 (13%),1/7 (14%),2,Passes
Dribbles,13/18 (72%),3/6 (50%),1,Duels
Possession lost,76,69,1,Duels
Duels won,34,22,1,Duels
Aerials won,5,5,3,Duels
Tackles,9,10,2,Defending
Interceptions,7,6,1,Defending
Clearances,6,6,3,Defending
Ball possession,43%,57%,2,Possession
Total shots,3,7,2,Shots
Shots on target,1,3,2,Shots
Shots off target,2,3,2,Shots
Blocked shots,0,1,2,Shots
Corner kicks,0,6,2,TVData
Offsides,0,0,3,TVData
Yellow cards,2,3,2,TVData
Free kicks,9,5,1,TVData
Throw-ins,15,18,2,TVData
Goal kicks,3,4,2,TVData
Big chances,1,1,3,Shots extra
Big chances missed,1,0,1,Shots extra
Shots inside box,1,5,2,Shots extra
Shots outside box,2,2,3,Shots extra
Goalkeeper saves,2,1,1,Shots extra
Passes,194,244,2,Passes
Accurate passes,124 (64%),178 (73%),2,Passes
Long balls,10/29 (34%),6/20 (30%),1,Passes
Crosses,0/2 (0%),2/14 (14%),2,Passes
Dribbles,4/14 (29%),9/17 (53%),2,Duels
Possession lost,101,104,2,Duels
Duels won,38,34,1,Duels
Aerials won,10,1,1,Duels
Tackles,15,19,2,Defending
Interceptions,9,6,1,Defending
Clearances,10,3,1,Defending
