averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
12.424324324324,53.927027027027,37,Pauline Peyraud Magnin,,,peyraud-magnin-pauline,P. P. Magnin,G,132,93489,home
71.082051282051,46.130769230769,39,Kadidiatou Diani,,,kadidiatou-diani,K. Diani,F,931,137397,home
66.828,17.348,25,Vicki Becho,,,becho-vicki,V. Becho,F,56,989980,home
74.508571428571,71.391428571429,35,Kenza Dali,,,kenza-dali,K. Dali,M,81,92400,home
64.755319148936,52.140425531915,47,Amel Majri,,,amel-majri,A. Majri,M,270,149342,home
38.869230769231,36.967032967033,91,Wendie Renard,,,wendie-renard,W. Renard,D,579,68231,home
40.04854368932,67.050485436893,103,Estelle Cascarino,,,cascarino-estelle,E. Cascarino,D,162,822891,home
53.068103448276,87.530172413793,116,Sakina Karchaoui,,,sakina-karchaoui,S. Karchaoui,D,1086,838489,home
52.959154929577,39.911267605634,71,Grace Geyoro,,,grace-geyoro,G. Geyoro,M,353,862776,home
63.651898734177,55.267088607595,79,Eugénie Le Sommer,,,eugenie-le-sommer,E. L. Sommer,F,434,81088,home
58.049122807018,36.845614035088,57,Clara Matéo,,,clara-mateo,C. Matéo,M,139,973120,home
49.132558139535,58.209302325581,86,Sandie Toletti,,,sandie-toletti,S. Toletti,M,208,137407,home
58.728571428571,8.9450549450549,91,Maëlle Lakrar,,,maelle-lakrar,M. Lakrar,D,93,990254,home
23.683333333333,36.5125,24,Allyson Swaby,,,swaby-allyson,A. Swaby,D,31,985595,away
53.035,45.1975,40,Atlanta Primus,Atlanta,Primus,atlanta-primus,A. Primus,M,22,1116088,away
37.394444444444,20.644444444444,18,Solai Washington,,,solai-washington,S. Washington,M,15,1507910,away
31.218181818182,43.7,11,Havana Marguerite Solaun,,,solaun-havana-marguerite,H. M. Solaun,M,22,984071,away
53.17380952381,24.330952380952,42,Cheyna Matthews,,,matthews-cheyna,C. Matthews,M,32,985597,away
47.410344827586,43.768965517241,29,Vyan Sampson,,,sampson-vyan,V. Sampson,D,16,1007268,away
31.003448275862,13.136206896552,58,Tiernny Wiltshire,Tiernny,Wiltshire,tiernny-wiltshire,T. Wiltshire,F,13,1125488,away
59.912121212121,48.384848484848,66,Khadija Shaw,,,shaw-khadija,K. Shaw,F,498,985590,away
26.165789473684,68.184210526316,38,Chantelle Swaby,,,swaby-chantelle,C. Swaby,D,30,985583,away
10.819298245614,43.059649122807,57,Rebecca Spencer,,,rebecca-spencer,R. Spencer,G,68,851298,away
34.794936708861,73.925316455696,79,Deneisha Blackwood,,,blackwood-deneisha,D. Blackwood,D,24,985593,away
39.583928571429,48.717857142857,56,Drew Spence,,,spence-drew,D. Spence,M,128,822920,away
37.742307692308,79.423076923077,52,Jody Brown,,,brown-jody,J. Brown,F,28,985588,away
