averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
8.9520833333333,47.74375,48,Enrique Bologna,,,enrique-bologna,E. Bologna,G,75,107418,home
44.260504201681,48.843697478992,119,Kevin Gutiérrez,,,kevin-gutierrez,K. Gutiérrez,M,94,914145,home
53.960714285714,57.942857142857,28,Tomás Escalante,,,tomas-escalante,T. Escalante,M,19,1017377,home
61.633333333333,10.683333333333,6,Facundo Echevarría,Facundo Echevarría,,facundo-echevarria,F. Echevarría,M,10,1094181,home
53.271232876712,40.567123287671,73,Julián López,,,julian-lopez,J. López,M,76,922455,home
33.0,60.9,1,Benjamin Schamine,Benjamín Schamine,,schamine-benjamin,B. Schamine,M,2,1485083,home
77.02380952381,71.353968253968,63,Gastón Togni,,,gaston-togni,G. Togni,M,133,868361,home
61.964102564103,63.935897435897,78,David Barbona,,,david-barbona,D. Barbona,M,64,789910,home
35.803529411765,69.007058823529,85,Tomás Cardona,,,tomas-cardona,T. Cardona,D,61,849020,home
72.81884057971,19.628985507246,69,Santiago Solari,,,solari-santiago,S. Solari,M,45,1104323,home
30.317582417582,29.672527472527,91,Julián Malatini,Julian Malatini,,julian-malatini,J. Malatini,D,29,1087043,home
45.686,14.958,100,Nicolás Tripichio,,,nicolas-tripichio,N. Tripichio,D,86,358924,home
9.95,70.4,2,Santiago Ramos Mingo,,,ramos-mingo-santiago,S. R. Mingo,D,595,989843,home
48.679310344828,80.786206896552,87,Darío Cáceres,,,dario-caceres,D. Cáceres,D,33,922462,home
65.672727272727,47.252272727273,44,Nicolás Fernández,,,nicolas-fernandez,N. Fernández,F,356,581804,home
54.054285714286,25.865714285714,35,Guido Mainero,,,guido-mainero,G. Mainero,M,25,895232,away
67.62,68.56,10,Javier Toledo,,,javier-toledo,J. Toledo,F,55,33776,away
26.765,66.765,20,Franco Sbuttoni,,,franco-sbuttoni,F. Sbuttoni,D,6,830753,away
36.737037037037,77.811111111111,27,Gabriel Díaz,Gabriel Díaz,,gabriel-diaz,G. Díaz,D,28,1199053,away
6.8745454545455,48.792727272727,55,José Devecchi,,,jose-devecchi,J. Devecchi,G,77,578460,away
68.44,40.775,40,Lucas Melano,,,lucas-melano,L. Melano,F,35,249071,away
61.475,38.435714285714,28,Lisandro López,,,lisandro-lopez,L. López,F,337,13207,away
39.709677419355,40.306451612903,31,Harrinson Mancilla,,,harrinson-mancilla,H. Mancilla,M,41,869952,away
49.969696969697,21.393939393939,33,Manuel Mónaco,Manuel Mónaco,,manuel-monaco,M. Mónaco,M,27,1179175,away
46.5,72.534782608696,23,Sergio Quiroga,,,sergio-quiroga,S. Quiroga,M,15,885010,away
47.737142857143,43.911428571429,35,Emiliano Méndez,,,emiliano-mendez,E. Méndez,M,5,841958,away
23.514814814815,35.103703703704,27,Alejandro Donatti,,,alejandro-donatti,A. Donatti,D,28,249425,away
24.8796875,55.9515625,64,Juan Manuel Insaurralde,,,juan-manuel-insaurralde,J. M. Insaurralde,D,42,93196,away
40.671212121212,39.857575757576,66,Manuel Garcia,Manuel Garcia,,manuel-garcia,M. Garcia,D,7,1105366,away
45.024193548387,72.109677419355,62,Jean Rosso,,,jean-rosso,J. Rosso,D,28,924891,away
42.249333333333,14.129333333333,75,Gonzalo Bettini,,,gonzalo-bettini,G. Bettini,D,18,581630,away
