name,home,away,compareCode,groupName
Expected goals,1.83,3.18,2,Expected
Ball possession,57%,43%,1,Possession
Total shots,14,17,2,Shots
Shots on target,5,6,2,Shots
Shots off target,5,7,2,Shots
Blocked shots,4,4,3,Shots
Corner kicks,4,6,2,TVData
Offsides,2,7,2,TVData
Fouls,6,10,2,TVData
Yellow cards,1,1,3,TVData
Free kicks,10,6,1,TVData
Throw-ins,17,13,1,TVData
Goal kicks,5,7,2,TVData
Big chances,3,3,3,Shots extra
Big chances missed,3,2,1,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,2,1,1,Shots extra
Counter attack shots,2,1,1,Shots extra
Shots inside box,7,11,2,Shots extra
Shots outside box,7,6,1,Shots extra
Goalkeeper saves,5,5,3,Shots extra
Passes,632,471,1,Passes
Accurate passes,550 (87%),389 (83%),1,Passes
Long balls,20/43 (47%),30/64 (47%),2,Passes
Crosses,5/18 (28%),2/16 (13%),1,Passes
Dribbles,10/17 (59%),11/16 (69%),2,Duels
Possession lost,127,129,2,Duels
Duels won,39,36,1,Duels
Aerials won,7,5,1,Duels
Tackles,12,14,2,Defending
Interceptions,9,5,1,Defending
Clearances,20,13,1,Defending
Ball possession,59%,41%,1,Possession
Total shots,10,4,1,Shots
Shots on target,5,0,1,Shots
Shots off target,2,3,2,Shots
Blocked shots,3,1,1,Shots
Corner kicks,3,2,1,TVData
Offsides,0,6,2,TVData
Yellow cards,0,1,2,TVData
Free kicks,5,1,1,TVData
Throw-ins,6,6,3,TVData
Goal kicks,3,4,2,TVData
Big chances,2,0,1,Shots extra
Big chances missed,2,0,1,Shots extra
Hit woodwork,0,0,3,Shots extra
Counter attacks,1,0,1,Shots extra
Counter attack shots,1,0,1,Shots extra
Shots inside box,6,2,1,Shots extra
Shots outside box,4,2,1,Shots extra
Goalkeeper saves,0,5,2,Shots extra
Passes,326,232,1,Passes
Accurate passes,276 (85%),184 (79%),1,Passes
Long balls,14/29 (48%),16/39 (41%),1,Passes
Crosses,4/13 (31%),1/8 (13%),1,Passes
Dribbles,4/6 (67%),2/3 (67%),1,Duels
Possession lost,71,74,2,Duels
Duels won,18,11,1,Duels
Aerials won,3,2,1,Duels
Tackles,6,6,3,Defending
Interceptions,5,3,1,Defending
Clearances,8,7,1,Defending
Ball possession,56%,44%,1,Possession
Total shots,4,13,2,Shots
Shots on target,0,6,2,Shots
Shots off target,3,4,2,Shots
Blocked shots,1,3,2,Shots
Corner kicks,1,4,2,TVData
Offsides,2,1,1,TVData
Yellow cards,1,0,1,TVData
Free kicks,5,5,3,TVData
Throw-ins,11,7,1,TVData
Goal kicks,2,3,2,TVData
Big chances,1,3,2,Shots extra
Big chances missed,1,2,2,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,1,1,3,Shots extra
Counter attack shots,1,1,3,Shots extra
Shots inside box,1,9,2,Shots extra
Shots outside box,3,4,2,Shots extra
Goalkeeper saves,5,0,1,Shots extra
Passes,306,239,1,Passes
Accurate passes,274 (90%),205 (86%),1,Passes
Long balls,6/14 (43%),14/25 (56%),2,Passes
Crosses,1/5 (20%),1/8 (13%),1,Passes
Dribbles,6/11 (55%),9/13 (69%),2,Duels
Possession lost,56,55,1,Duels
Duels won,21,25,2,Duels
Aerials won,4,3,1,Duels
Tackles,6,8,2,Defending
Interceptions,4,2,1,Defending
Clearances,12,6,1,Defending
