name,home,away,compareCode,groupName
Ball possession,40%,60%,2,Possession
Total shots,10,13,2,Shots
Shots on target,4,7,2,Shots
Shots off target,2,2,3,Shots
Blocked shots,4,4,3,Shots
Corner kicks,5,5,3,TVData
Offsides,2,0,1,TVData
Fouls,7,4,1,TVData
Free kicks,4,7,2,TVData
Throw-ins,16,17,2,TVData
Goal kicks,4,3,1,TVData
Big chances,2,4,2,Shots extra
Big chances missed,1,2,2,Shots extra
Hit woodwork,1,0,1,Shots extra
Counter attacks,2,0,1,Shots extra
Counter attack shots,2,0,1,Shots extra
Shots inside box,7,11,2,Shots extra
Shots outside box,3,2,1,Shots extra
Goalkeeper saves,4,3,1,Shots extra
Passes,452,691,2,Passes
Accurate passes,394 (87%),629 (91%),2,Passes
Long balls,9/24 (38%),39/51 (76%),2,Passes
Crosses,1/6 (17%),2/9 (22%),2,Passes
Dribbles,12/16 (75%),9/18 (50%),1,Duels
Possession lost,94,103,2,Duels
Duels won,39,29,1,Duels
Aerials won,7,1,1,Duels
Tackles,16,12,1,Defending
Interceptions,10,7,1,Defending
Clearances,12,4,1,Defending
Ball possession,43%,57%,2,Possession
Total shots,8,4,1,Shots
Shots on target,2,2,3,Shots
Shots off target,2,1,1,Shots
Blocked shots,4,1,1,Shots
Corner kicks,5,1,1,TVData
Offsides,1,0,1,TVData
Free kicks,1,4,2,TVData
Throw-ins,9,6,1,TVData
Goal kicks,1,3,2,TVData
Big chances,0,2,2,Shots extra
Big chances missed,0,1,2,Shots extra
Hit woodwork,1,0,1,Shots extra
Counter attacks,2,0,1,Shots extra
Counter attack shots,2,0,1,Shots extra
Shots inside box,5,3,1,Shots extra
Shots outside box,3,1,1,Shots extra
Goalkeeper saves,1,2,2,Shots extra
Passes,228,299,2,Passes
Accurate passes,206 (90%),264 (88%),2,Passes
Long balls,3/8 (38%),17/23 (74%),2,Passes
Crosses,1/6 (17%),1/3 (33%),2,Passes
Dribbles,7/10 (70%),6/11 (55%),1,Duels
Possession lost,45,51,2,Duels
Duels won,19,19,3,Duels
Aerials won,2,1,1,Duels
Tackles,9,8,1,Defending
Interceptions,6,4,1,Defending
Clearances,5,2,1,Defending
Ball possession,36%,64%,2,Possession
Total shots,2,9,2,Shots
Shots on target,2,5,2,Shots
Shots off target,0,1,2,Shots
Blocked shots,0,3,2,Shots
Corner kicks,0,4,2,TVData
Offsides,1,0,1,TVData
Free kicks,3,3,3,TVData
Throw-ins,7,11,2,TVData
Goal kicks,3,0,1,TVData
Big chances,2,2,3,Shots extra
Big chances missed,1,1,3,Shots extra
Hit woodwork,0,0,3,Shots extra
Counter attacks,0,0,3,Shots extra
Counter attack shots,0,0,3,Shots extra
Shots inside box,2,8,2,Shots extra
Shots outside box,0,1,2,Shots extra
Goalkeeper saves,3,1,1,Shots extra
Passes,224,392,2,Passes
Accurate passes,188 (84%),365 (93%),2,Passes
Long balls,6/16 (38%),22/28 (79%),2,Passes
Crosses,0/0 (0%),1/6 (17%),2,Passes
Dribbles,5/6 (83%),3/7 (43%),1,Duels
Possession lost,49,52,2,Duels
Duels won,20,10,1,Duels
Aerials won,5,0,1,Duels
Tackles,7,4,1,Defending
Interceptions,4,3,1,Defending
Clearances,7,2,1,Defending
