averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
36.802777777778,67.091666666667,72,Katie Bowen,,,katie-bowen,K. Bowen,D,32,131809,home
9.5555555555556,48.619444444444,36,Victoria Esson,,,victoria-esson,V. Esson,G,19,985695,home
59.562857142857,13.355714285714,70,Indiah-Paige Riley,,,indiah-paige-riley,I. Riley,M,46,1009447,home
74.133333333333,73.044444444444,9,Paige Satchell,,,paige-satchell,P. Satchell,M,17,985694,home
44.727358490566,14.431132075472,106,Catherine Bott,,,catherine-bott,C. Bott,D,34,796544,home
29.675,38.0,12,Claudia Bunge,,,claudia-bunge,C. Bunge,D,8,1004568,home
69.174468085106,51.810638297872,47,Hannah Wilkinson,,,hannah-wilkinson,H. Wilkinson,F,102,121374,home
54.260273972603,45.130136986301,73,Ria Percival,,,ria-percival,R. Percival,D,31,29126,home
44.666666666667,85.6,6,Gabi Rennie,,,rennie-gabi,G. Rennie,F,22,1130450,home
43.003174603175,88.896825396825,63,Ali Riley,,,ali-riley,A. Riley,D,35,29142,home
64.280769230769,44.888461538462,52,Jacqui Hand,,,hand-jacqui,J. Hand,F,34,1154468,home
53.595833333333,79.713888888889,72,Betsy Hassett,,,betsy-hassett,B. Hassett,M,8,121376,home
37.525,35.102941176471,68,Rebekah Stott,,,rebekah-stott,R. Stott,M,16,242293,home
50.189156626506,47.579518072289,83,Malia Steinmetz,Malia Steinmetz,,steinmetz-malia,M. Steinmetz,M,29,1096340,home
56.576,28.32,25,Vilde Bøe Risa,,,vilde-boe-risa,V. B. Risa,M,142,997955,away
58.712820512821,37.941025641026,39,Frida Maanum,,,maanum-frida,F. Maanum,M,268,878675,away
59.037142857143,84.182857142857,35,Emilie Haavi,,,emilie-haavi,E. Haavi,F,56,36345,away
40.062903225806,14.91935483871,62,Thea Bjelde,,,bjelde-thea,T. Bjelde,M,32,905835,away
45.691666666667,8.3416666666667,12,Anja Sønstevold,,,anja-sonstevold,A. Sønstevold,D,27,68151,away
29.973076923077,65.879487179487,78,Mathilde Harviken,,,mathilde-harviken,M. Harviken,D,18,1046173,away
9.8127272727273,55.74,55,Aurora Mikalsen,,,mikalsen-aurora,A. Mikalsen,G,34,1004929,away
68.173076923077,54.098076923077,52,Ada Hegerberg,,,ada-hegerberg,A. Hegerberg,F,838,114542,away
62.141379310345,17.679310344828,58,Caroline Graham Hansen,,,caroline-graham-hansen,C. Hansen,F,1153,986310,away
30.570909090909,33.236363636364,55,Maren Mjelde,,,maren-mjelde,M. Mjelde,D,222,25728,away
39.631325301205,86.204819277108,83,Tuva Hansen,,,hansen-tuva,T. Hansen,D,66,806295,away
41.293684210526,50.396842105263,95,Ingrid Syrstad Engen,,,engen-ingrid-syrstad,I. S. Engen,M,651,836948,away
56.55,61.764285714286,56,Guro Reiten,,,guro-reiten,G. Reiten,M,787,96004,away
46.189552238806,81.080597014925,67,Julie Blakstad,,,blakstad-julie,J. Blakstad,F,92,981905,away
