name,home,away,compareCode,groupName
Ball possession,41%,59%,2,Possession
Total shots,12,9,1,Shots
Shots on target,9,2,1,Shots
Shots off target,1,6,2,Shots
Blocked shots,2,1,1,Shots
Corner kicks,0,3,2,TVData
Offsides,1,1,3,TVData
Fouls,13,13,3,TVData
Yellow cards,2,2,3,TVData
Free kicks,12,12,3,TVData
Throw-ins,18,20,2,TVData
Goal kicks,10,5,1,TVData
Big chances,4,2,1,Shots extra
Big chances missed,1,2,2,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,1,1,3,Shots extra
Counter attack shots,1,1,3,Shots extra
Shots inside box,6,5,1,Shots extra
Shots outside box,6,4,1,Shots extra
Goalkeeper saves,2,5,2,Shots extra
Passes,383,554,2,Passes
Accurate passes,303 (79%),473 (85%),2,Passes
Long balls,25/45 (56%),24/45 (53%),1,Passes
Crosses,3/8 (38%),1/9 (11%),1,Passes
Dribbles,10/19 (53%),17/34 (50%),1,Duels
Possession lost,124,135,2,Duels
Duels won,64,52,1,Duels
Aerials won,11,4,1,Duels
Tackles,31,19,1,Defending
Interceptions,12,8,1,Defending
Clearances,12,6,1,Defending
Ball possession,46%,54%,2,Possession
Total shots,9,5,1,Shots
Shots on target,7,1,1,Shots
Shots off target,1,3,2,Shots
Blocked shots,1,1,3,Shots
Corner kicks,0,1,2,TVData
Offsides,1,0,1,TVData
Yellow cards,0,0,3,TVData
Free kicks,3,4,2,TVData
Throw-ins,9,9,3,TVData
Goal kicks,4,3,1,TVData
Big chances,4,1,1,Shots extra
Big chances missed,1,1,3,Shots extra
Hit woodwork,0,1,2,Shots extra
Counter attacks,0,0,3,Shots extra
Counter attack shots,0,0,3,Shots extra
Shots inside box,5,2,1,Shots extra
Shots outside box,4,3,1,Shots extra
Goalkeeper saves,1,3,2,Shots extra
Passes,237,277,2,Passes
Accurate passes,199 (84%),240 (87%),2,Passes
Long balls,12/18 (67%),14/24 (58%),1,Passes
Crosses,1/5 (20%),0/4 (0%),1,Passes
Dribbles,4/11 (36%),6/11 (55%),2,Duels
Possession lost,59,61,2,Duels
Duels won,25,22,1,Duels
Aerials won,4,2,1,Duels
Tackles,14,10,1,Defending
Interceptions,7,3,1,Defending
Clearances,7,3,1,Defending
Ball possession,35%,65%,2,Possession
Total shots,3,4,2,Shots
Shots on target,2,1,1,Shots
Shots off target,0,3,2,Shots
Blocked shots,1,0,1,Shots
Corner kicks,0,2,2,TVData
Offsides,0,1,2,TVData
Yellow cards,2,2,3,TVData
Free kicks,9,8,1,TVData
Throw-ins,9,11,2,TVData
Goal kicks,6,2,1,TVData
Big chances,0,1,2,Shots extra
Big chances missed,0,1,2,Shots extra
Hit woodwork,0,0,3,Shots extra
Counter attacks,1,1,3,Shots extra
Counter attack shots,1,1,3,Shots extra
Shots inside box,1,3,2,Shots extra
Shots outside box,2,1,1,Shots extra
Goalkeeper saves,1,2,2,Shots extra
Passes,146,277,2,Passes
Accurate passes,104 (71%),233 (84%),2,Passes
Long balls,13/27 (48%),10/21 (48%),1,Passes
Crosses,2/3 (67%),1/5 (20%),1,Passes
Dribbles,6/8 (75%),11/23 (48%),1,Duels
Possession lost,65,74,2,Duels
Duels won,39,30,1,Duels
Aerials won,7,2,1,Duels
Tackles,17,9,1,Defending
Interceptions,5,5,3,Defending
Clearances,5,3,1,Defending
