averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
64.646153846154,49.134615384615,26,Everaldo,,,everaldo,Everaldo,F,419,386212,home
10.353846153846,47.023076923077,26,Marcos Felipe,,,marcos-felipe,Marcos Felipe,G,176,358524,home
60.107692307692,63.319230769231,52,Thaciano,,,thaciano,Thaciano,M,332,872039,home
49.665217391304,42.326086956522,23,Yago Felipe,,,yago-felipe,Yago Felipe,M,156,552164,home
50.745299145299,45.282051282051,117,Nicolás Acevedo,,,nicolas-acevedo,Nicolás Acevedo,M,289,959620,home
54.7625,20.734375,32,Cicinho,,,cicinho,Cicinho,D,109,243271,home
81.2,36.95,2,Vinicius Mingotti,,,vinicius-mingotti,Vinicius Mingotti,F,84,989407,home
42.3875,78.8375,8,Ryan,Ryan,,ryan,Ryan,D,57,1086990,home
69.618518518519,46.358333333333,108,Cauly,,,cauly,Cauly,M,382,255873,home
40.082894736842,62.526315789474,76,Kanu,,,kanu,Kanu,D,220,871705,home
52.636363636364,57.042424242424,66,Rezende,,,rezende,Rezende,M,133,868030,home
37.968571428571,28.42,105,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,70,1117710,home
56.552173913043,87.608695652174,69,Matheus Bahia,,,matheus-bahia,M. Bahia,D,139,1047204,home
55.875824175824,18.564835164835,91,Gilberto,,,gilberto,Gilberto,D,965,261687,home
66.250666666667,29.797333333333,75,Ademir,,,ademir,Ademir,M,539,922546,home
53.644444444444,28.866666666667,18,Guilherme Biro,,,guilherme-biro,Guilherme Biro,M,744,1106667,away
59.438709677419,54.927419354839,62,Yuri Alberto,,,yuri-alberto,Yuri Alberto,F,5096,905463,away
7.2674418604651,48.662790697674,43,Cássio,,,cassio,Cássio,G,1842,27756,away
54.686046511628,51.767441860465,43,Matías Rojas,,,matias-rojas,Matías Rojas,F,1764,846280,away
44.5921875,45.3953125,64,Fausto Vera,,,fausto-vera,Fausto Vera,M,1687,930690,away
54.064583333333,78.077083333333,48,Adson,Adson,,adson,Adson,M,813,1105970,away
46.851428571429,45.191428571429,35,Ruan Oliveira,Ruan Oliveira,,ruan-oliveira,Ruan Oliveira,M,162,1047656,away
38.933333333333,58.024444444444,45,Giuliano,,,giuliano,Giuliano,M,1200,90862,away
35.090697674419,19.127906976744,43,Fagner,,,fagner,Fagner,D,1573,25554,away
58.25306122449,61.626530612245,49,Renato Augusto,,,renato-augusto,Renato Augusto,M,2493,34152,away
50.583333333333,71.941666666667,12,Maycon,,,maycon,Maycon,M,774,831778,away
31.125,64.025,8,Caetano,,,caetano,Caetano,D,312,959006,away
28.243396226415,46.539622641509,53,Gil,,,gil,Gil,D,835,106402,away
46.490476190476,89.82380952381,63,Fábio Santos,,,fabio-santos,Fábio Santos,D,735,35519,away
42.475862068966,20.412068965517,58,Bruno Méndez,,,bruno-mendez,Bruno Méndez,D,806,923000,away
28.865384615385,70.421794871795,78,Murillo,Murillo,,murillo,Murillo,D,327,1199282,away
