name,home,away,compareCode,groupName
Ball possession,62%,38%,1,Possession
Total shots,23,7,1,Shots
Shots on target,9,3,1,Shots
Shots off target,7,3,1,Shots
Blocked shots,7,1,1,Shots
Corner kicks,7,2,1,TVData
Offsides,4,0,1,TVData
Fouls,12,9,1,TVData
Yellow cards,4,5,2,TVData
Red cards,0,1,2,TVData
Free kicks,9,11,2,TVData
Throw-ins,14,14,3,TVData
Goal kicks,4,10,2,TVData
Big chances,1,1,3,Shots extra
Counter attacks,0,1,2,Shots extra
Counter attack shots,0,1,2,Shots extra
Shots inside box,17,2,1,Shots extra
Shots outside box,6,5,1,Shots extra
Goalkeeper saves,1,6,2,Shots extra
Passes,369,243,1,Passes
Accurate passes,317 (86%),182 (75%),1,Passes
Long balls,24/43 (56%),29/63 (46%),1,Passes
Crosses,12/30 (40%),2/3 (67%),2,Passes
Dribbles,5/7 (71%),2/7 (29%),1,Duels
Possession lost,95,96,2,Duels
Duels won,38,32,1,Duels
Aerials won,10,8,1,Duels
Tackles,14,11,1,Defending
Interceptions,4,1,1,Defending
Clearances,8,23,2,Defending
Ball possession,51%,49%,1,Possession
Total shots,10,6,1,Shots
Shots on target,3,3,3,Shots
Shots off target,2,2,3,Shots
Blocked shots,5,1,1,Shots
Corner kicks,3,2,1,TVData
Offsides,0,0,3,TVData
Yellow cards,1,3,2,TVData
Red cards,0,1,2,TVData
Free kicks,5,5,3,TVData
Throw-ins,6,6,3,TVData
Goal kicks,3,4,2,TVData
Big chances,1,1,3,Shots extra
Counter attacks,0,1,2,Shots extra
Counter attack shots,0,1,2,Shots extra
Shots inside box,7,2,1,Shots extra
Shots outside box,3,4,2,Shots extra
Goalkeeper saves,1,1,3,Shots extra
Passes,149,152,2,Passes
Accurate passes,118 (79%),122 (80%),2,Passes
Long balls,9/24 (38%),17/33 (52%),2,Passes
Crosses,4/9 (44%),2/3 (67%),2,Passes
Dribbles,3/5 (60%),0/1 (0%),1,Duels
Possession lost,48,47,1,Duels
Duels won,17,15,1,Duels
Aerials won,3,4,2,Duels
Tackles,6,6,3,Defending
Interceptions,3,1,1,Defending
Clearances,0,10,2,Defending
Ball possession,73%,27%,1,Possession
Total shots,13,1,1,Shots
Shots on target,6,0,1,Shots
Shots off target,5,1,1,Shots
Blocked shots,2,0,1,Shots
Corner kicks,4,0,1,TVData
Offsides,4,0,1,TVData
Yellow cards,3,2,1,TVData
Red cards,0,0,3,TVData
Free kicks,4,6,2,TVData
Throw-ins,8,8,3,TVData
Goal kicks,1,6,2,TVData
Big chances,0,0,3,Shots extra
Counter attacks,0,0,3,Shots extra
Counter attack shots,0,0,3,Shots extra
Shots inside box,10,0,1,Shots extra
Shots outside box,3,1,1,Shots extra
Goalkeeper saves,0,5,2,Shots extra
Passes,220,91,1,Passes
Accurate passes,199 (90%),60 (66%),2,Passes
Long balls,15/19 (79%),12/30 (40%),1,Passes
Crosses,8/21 (38%),0/0 (0%),1,Passes
Dribbles,2/2 (100%),2/6 (33%),1,Duels
Possession lost,47,49,2,Duels
Duels won,21,17,1,Duels
Aerials won,7,4,1,Duels
Tackles,8,5,1,Defending
Interceptions,1,0,1,Defending
Clearances,8,13,2,Defending
