averageX,averageY,pointsCount,player_name,player_slug,player_shortName,player_position,player_userCount,player_id,player_firstName,player_lastName,team
54.755263157895,73.207894736842,38,Betsy Hassett,betsy-hassett,B. Hassett,M,8,121376,,,home
57.0775,68.15,40,Annalie Longo,annalie-longo,A. Longo,M,4,29139,,,home
48.962162162162,58.456756756757,74,Ria Percival,ria-percival,R. Percival,D,31,29126,,,home
72.631578947368,71.060526315789,38,Olivia Chance,olivia-chance,O. Chance,M,26,985696,,,home
64.588888888889,51.658333333333,36,Indiah-Paige Riley,indiah-paige-riley,I. Riley,M,46,1009447,,,home
46.965068493151,88.953424657534,146,Ali Riley,ali-riley,A. Riley,D,35,29142,,,home
48.032786885246,14.60737704918,122,Catherine Bott,catherine-bott,C. Bott,D,34,796544,,,home
14.660975609756,47.453658536585,41,Victoria Esson,victoria-esson,V. Esson,G,19,985695,,,home
58.233333333333,78.044444444444,9,Grace Jale,jale-grace,G. Jale,M,13,1159570,Grace Jale,,home
38.680882352941,33.164705882353,68,Rebekah Stott,rebekah-stott,R. Stott,M,16,242293,,,home
37.675,67.170192307692,104,Katie Bowen,katie-bowen,K. Bowen,D,32,131809,,,home
69.149090909091,46.934545454545,55,Hannah Wilkinson,hannah-wilkinson,H. Wilkinson,F,102,121374,,,home
63.010975609756,45.934146341463,82,Jacqui Hand,hand-jacqui,J. Hand,F,34,1154468,,,home
50.6625,37.354166666667,72,Malia Steinmetz,steinmetz-malia,M. Steinmetz,M,29,1096340,Malia Steinmetz,,home
50.921739130435,73.915217391304,46,Sara Kristine Eggesvik,eggesvik-sara-kristine,S. K. Eggesvik,M,16,912760,,,away
27.626666666667,64.053333333333,30,Angela Beard,angela-beard,A. Beard,D,15,1010475,,,away
50.582926829268,22.382926829268,41,Quinley Quezada,quinley-quezada,Q. Quezada,M,10,1174052,,,away
35.8625,14.0,56,Alicia Barker,alicia-barker,A. Barker,D,6,1470426,,,away
46.397959183673,53.84693877551,49,Jessika Cowart,jessika-cowart,J. Cowart,D,4,1390655,,,away
49.733333333333,65.7,48,Katrina Guillou,katrina-guillou,K. Guillou,M,16,1126721,,,away
35.84375,14.925,16,Dominique Randle,dominique-randle,D. Randle,D,6,1174046,,,away
50.005555555556,18.394444444444,18,Tahnai Annis,annis-tahnai,T. Annis,M,6,1174043,,,away
65.815384615385,46.6,13,Isabella Flanigan,flanigan-isabella,I. Flanigan,D,11,1174058,,,away
62.6,71.766666666667,9,Carleigh Frilles,frilles-carleigh,C. Frilles,M,12,1174060,,,away
30.611363636364,33.793181818182,44,Hali Long,long-hali,H. Long,D,10,1174048,,,away
44.905633802817,37.270422535211,71,Jaclyn Sawicki,jaclyn-sawicki,J. Sawicki,M,13,1426943,,,away
7.4271428571429,48.09,70,Olivia Davies McDaniel,davies-mcdaniel-olivia,O. D. McDaniel,G,26,1174045,,,away
43.433333333333,58.75,6,Ryley Bugay,bugay-ryley,R. Bugay,M,6,1174044,,,away
61.028260869565,42.786956521739,46,Sarina Bolden,bolden-sarina,S. Bolden,F,37,1174658,,,away
43.759375,85.08125,64,Sofia Harrison,harrison-sofia,S. Harrison,D,5,1174047,,,away
