averageX,averageY,pointsCount,player_name,player_slug,player_shortName,player_position,player_userCount,player_id,player_firstName,player_lastName,team
8.425,48.417857142857,28,Walter,walter,Walter,G,267,329055,,,home
44.54,16.06,5,Wellington Silva,wellington-silva,Wellington Silva,M,91,121264,,,home
61.45,52.98,10,Iury Castilho,iury-castilho,Iury Castilho,F,91,795020,,,home
40.475,70.3,4,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,73,840077,,,home
61.9,13.95,2,Ronald,ronald,Ronald,M,103,931521,,,home
53.726666666667,61.811111111111,45,Denilson,denilson,Denilson,M,114,1175760,Denilson,,home
30.555102040816,35.022448979592,49,Marllon,marllon,Marllon,D,101,221206,,,home
47.9925,85.035,40,Rikelme,rikelme,Rikelme,F,88,1102383,,,home
63.196666666667,66.416666666667,30,Clayson,clayson,Clayson,M,148,811308,,,home
36.658333333333,72.530555555556,36,Alan Empereur,alan-empereur,A. Empereur,D,184,373740,,,home
71.932258064516,44.106451612903,31,Deyverson,deyverson,Deyverson,F,1147,270287,,,home
60.138461538462,46.876923076923,13,Isidro Pitta,isidro-pitta,Isidro Pitta,F,407,979861,,,home
51.971739130435,32.365217391304,46,Fernando Sobral,fernando-sobral,F. Sobral,M,335,931479,,,home
39.969047619048,43.028571428571,42,Raniele,raniele,Raniele,M,159,866392,,,home
38.292537313433,14.697014925373,67,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,97,953736,,,home
62.746341463415,23.368292682927,41,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,F,201,790103,,,home
66.86,63.588,25,Jonathan Calleri,jonathan-calleri,J. Calleri,F,4144,340519,,,away
42.933333333333,39.387179487179,39,Luan,luan,Luan,M,539,942426,,,away
73.61875,61.0,16,Erison,erison,Erison,F,700,1089111,Erison,,away
31.566666666667,40.125925925926,81,Robert Arboleda,robert-arboleda,R. Arboleda,D,1126,338937,,,away
7.6704545454545,51.765909090909,44,Rafael,rafael,Rafael,G,434,33132,,,away
60.128571428571,80.394285714286,35,Marcos Paulo,marcos-paulo,M. Paulo,M,938,962027,,,away
56.238095238095,22.02380952381,21,Luciano,luciano,Luciano,F,2432,282557,,,away
51.417346938776,84.068367346939,98,Caio Paulista,caio-paulista,C. Paulista,D,511,931591,,,away
58.398,63.63,50,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,797,905461,,,away
57.921875,27.7875,32,Alisson,alisson,Alisson,M,575,291723,,,away
59.068965517241,74.996551724138,29,Michel Araújo,michel-araujo,M. Araújo,M,398,924857,,,away
65.645,16.46,20,Juan,juan,Juan,F,302,1009928,,,away
52.69298245614,28.182456140351,57,Wellington Rato,wellington-rato,W. Rato,M,521,865356,,,away
41.349450549451,16.536263736264,91,Nathan Mendes,nathan-mendes,Nathan Mendes,D,191,1116955,Nathan Mendes,,away
35.186315789474,75.838947368421,95,Diego Costa,diego-costa,D. Costa,D,695,995293,Diego,Costa,away
46.218987341772,62.867088607595,79,Pablo Maia,pablo-maia,P. Maia,M,627,1120721,Pablo Maia,,away
