Home_value,Home_label,Home_player_name,Home_player_slug,Home_player_shortName,Home_player_position,Home_player_userCount,Home_player_id,Home_player_marketValueCurrency,Home_player_dateOfBirthTimestamp,Away_value,Away_label,Away_player_name,Away_player_slug,Away_player_shortName,Away_player_position,Away_player_userCount,Away_player_id,Away_player_marketValueCurrency,Away_player_dateOfBirthTimestamp
8.6,rating,Nicolás Tripichio,nicolas-tripichio,N. Tripichio,D,86,358924,EUR,820800000,7.7,rating,José Devecchi,jose-devecchi,J. Devecchi,G,77,578460,EUR,805248000
