averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
70.433333333333,60.816666666667,6,Chandler McDaniel,,,mcdaniel-chandler,C. McDaniel,F,10,1174050,home
11.023333333333,46.106666666667,60,Olivia Davies McDaniel,,,davies-mcdaniel-olivia,O. D. McDaniel,G,26,1174045,home
52.513157894737,68.794736842105,38,Sarina Bolden,,,bolden-sarina,S. Bolden,F,37,1174658,home
56.4,72.674418604651,43,Katrina Guillou,,,katrina-guillou,K. Guillou,M,16,1126721,home
37.037837837838,13.486486486486,37,Alicia Barker,,,alicia-barker,A. Barker,D,6,1470426,home
51.027027027027,81.791891891892,37,Sara Kristine Eggesvik,,,eggesvik-sara-kristine,S. K. Eggesvik,M,16,912760,home
47.818181818182,38.295454545455,22,Quinley Quezada,,,quinley-quezada,Q. Quezada,M,10,1174052,home
69.82,17.0,5,Isabella Flanigan,,,flanigan-isabella,I. Flanigan,D,11,1174058,home
50.3125,22.6875,16,Meryll Serrano,,,meryll-serrano,M. Serrano,F,5,1046641,home
35.904225352113,65.03661971831,71,Angela Beard,,,angela-beard,A. Beard,D,15,1010475,home
38.565853658537,55.59756097561,41,Jessika Cowart,,,jessika-cowart,J. Cowart,D,4,1390655,home
43.626865671642,85.861194029851,67,Sofia Harrison,,,harrison-sofia,S. Harrison,D,5,1174047,home
35.041538461538,38.398461538462,65,Hali Long,,,long-hali,H. Long,D,10,1174048,home
42.178947368421,44.133333333333,57,Jaclyn Sawicki,,,jaclyn-sawicki,J. Sawicki,M,13,1426943,home
62.55,57.05,4,Meriame Terchoun,,,meriame-terchoun,M. Terchoun,F,45,187753,away
70.433333333333,13.533333333333,3,Nadine Riesen,,,riesen-nadine,N. Riesen,D,25,1389930,away
11.664285714286,47.692857142857,42,Gaelle Thalmann,,,gaelle-thalmann,G. Thalmann,G,41,792003,away
53.658450704225,89.105633802817,142,Noelle Maritz,,,noelle-maritz,N. Maritz,D,128,138090,away
57.77,26.77,10,Sandrine Mauron,,,sandrine-mauron,S. Mauron,M,27,286383,away
35.519047619048,75.157142857143,126,Julia Stierli,,,stierli-julia,J. Stierli,D,24,286389,away
54.661111111111,76.283333333333,18,Alisha Lehmann,,,alisha-lehmann,A. Lehmann,F,4808,937402,away
45.10350877193,12.274561403509,114,Eseosa Aigbogun,,,eseosa-aigbogun,E. Aigbogun,D,40,796838,away
48.398529411765,40.079411764706,68,Lia Wälti,,,lia-walti,L. Wälti,M,259,68299,away
34.044262295082,29.46393442623,122,Luana Bühler,,,luana-buhler,L. Bühler,D,63,937364,away
58.301063829787,42.870212765957,94,Géraldine Reuteler,,,geraldine-reuteler,G. Reuteler,M,59,886995,away
59.223529411765,18.047058823529,85,Seraina Piubel,,,seraina-piubel,S. Piubel,M,99,998141,away
63.078260869565,56.689855072464,69,Ana-Maria Crnogorčević,,,ana-maria-crnogorcevic,A. Crnogorčević,F,553,68296,away
61.975362318841,77.111594202899,69,Ramona Bachmann,,,ramona-bachmann,R. Bachmann,F,401,68308,away
55.93,45.708888888889,90,Coumba Sow,,,sow-coumba,C. Sow,M,64,956481,away
