customId,winnerCode,hasGlobalHighlights,crowdsourcingDataDisplayEnabled,id,defaultPeriodCount,defaultPeriodLength,startTimestamp,slug,finalResultOnly,fanRatingEvent,showTotoPromo,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.competitionType,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.slug,homeTeam.manager.shortName,homeTeam.manager.id,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.fullName,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.manager.name,awayTeam.manager.slug,awayTeam.manager.shortName,awayTeam.manager.id,awayTeam.manager.country.alpha2,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.fullName,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.foundationDateTimestamp,changes.changes,changes.changeTimestamp
LFjcsDxMc,0,False,False,11121937,2,45,1680991200,democrata-fc-patrocinense,False,False,False,"Mineiro, Modulo I, Relegation Round",mineiro-modulo-i-relegation-round,Brazil,brazil,Football,football,1,13,brazil,BR,Mineiro Módulo I,mineiro-modulo-i,#b31218,#77818b,Brazil,brazil,Football,football,1,13,brazil,BR,10106,379,False,False,False,False,0,1,112144,Mineiro 2023,2023,False,47947,6,70,Canceled,canceled,Democrata FC,democrata-fc,Democrata FC,M,Football,football,1,570,Wallace Kafrume Nassif Lemos,wallace-kafrume-nassif-lemos,W. K. N. Lemos,800325,BR,Brazil,DEM,False,False,0,343628,BR,Brazil,[],Democrata FC,#52b030,#52b030,#ffffff,-1753056000,Patrocinense,patrocinense,Patrocinense,M,Football,football,1,1011,Rogério Henrique Alves,rogerio-henrique-alves,R. H. Alves,795710,,Minas Gerais,Estadio Pedro Alves do Nascimento,10000,25473,BR,Brazil,PAT,False,False,0,274036,BR,Brazil,[],Patrocinense,#9a0000,#ffffff,#ffffff,1570579200,"['status.code', 'status.description', 'status.type']",1680714475
