name,home,away,compareCode,groupName
Ball possession,52%,48%,1,Possession
Total shots,14,13,1,Shots
Shots on target,6,2,1,Shots
Shots off target,7,7,3,Shots
Blocked shots,1,4,2,Shots
Corner kicks,2,6,2,TVData
Offsides,4,0,1,TVData
Fouls,17,11,1,TVData
Yellow cards,1,3,2,TVData
Free kicks,11,16,2,TVData
Throw-ins,28,17,1,TVData
Goal kicks,7,13,2,TVData
Big chances,3,0,1,Shots extra
Big chances missed,1,0,1,Shots extra
Shots inside box,10,10,3,Shots extra
Shots outside box,4,3,1,Shots extra
Goalkeeper saves,1,4,2,Shots extra
Passes,363,326,1,Passes
Accurate passes,281 (77%),233 (71%),1,Passes
Long balls,35/65 (54%),45/72 (63%),2,Passes
Crosses,4/13 (31%),9/20 (45%),2,Passes
Dribbles,7/12 (58%),4/6 (67%),2,Duels
Possession lost,130,138,2,Duels
Duels won,46,47,2,Duels
Aerials won,12,16,2,Duels
Tackles,16,11,1,Defending
Interceptions,14,13,1,Defending
Clearances,16,11,1,Defending
Ball possession,52%,48%,1,Possession
Total shots,4,9,2,Shots
Shots on target,1,1,3,Shots
Shots off target,2,5,2,Shots
Blocked shots,1,3,2,Shots
Corner kicks,1,2,2,TVData
Offsides,1,0,1,TVData
Yellow cards,0,0,3,TVData
Free kicks,5,8,2,TVData
Throw-ins,16,13,1,TVData
Goal kicks,6,6,3,TVData
Big chances,0,0,3,Shots extra
Big chances missed,0,0,3,Shots extra
Shots inside box,3,7,2,Shots extra
Shots outside box,1,2,2,Shots extra
Goalkeeper saves,1,1,3,Shots extra
Passes,188,173,1,Passes
Accurate passes,140 (74%),134 (77%),1,Passes
Long balls,18/37 (49%),25/36 (69%),2,Passes
Crosses,1/5 (20%),5/11 (45%),2,Passes
Dribbles,4/8 (50%),3/3 (100%),2,Duels
Possession lost,69,63,1,Duels
Duels won,22,27,2,Duels
Aerials won,3,9,2,Duels
Tackles,10,7,1,Defending
Interceptions,9,8,1,Defending
Clearances,7,7,3,Defending
Ball possession,53%,47%,1,Possession
Total shots,10,4,1,Shots
Shots on target,5,1,1,Shots
Shots off target,5,2,1,Shots
Blocked shots,0,1,2,Shots
Corner kicks,1,4,2,TVData
Offsides,3,0,1,TVData
Yellow cards,1,3,2,TVData
Free kicks,6,8,2,TVData
Throw-ins,12,4,1,TVData
Goal kicks,1,7,2,TVData
Big chances,3,0,1,Shots extra
Big chances missed,1,0,1,Shots extra
Shots inside box,7,3,1,Shots extra
Shots outside box,3,1,1,Shots extra
Goalkeeper saves,0,3,2,Shots extra
Passes,175,153,1,Passes
Accurate passes,141 (81%),99 (65%),2,Passes
Long balls,17/28 (61%),20/36 (56%),1,Passes
Crosses,3/8 (38%),4/9 (44%),2,Passes
Dribbles,3/4 (75%),1/3 (33%),1,Duels
Possession lost,61,75,2,Duels
Duels won,24,20,1,Duels
Aerials won,9,7,1,Duels
Tackles,6,4,1,Defending
Interceptions,5,5,3,Defending
Clearances,9,4,1,Defending
