averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
9.5733333333333,51.426666666667,15,Vladimir,,,vladimir,Vladimir,G,101,124996,home
46.5,12.960655737705,61,João Lucas,,,joao-lucas,João Lucas,D,265,981019,home
63.41282051282,48.828205128205,39,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,3854,1047227,home
8.9736842105263,47.873684210526,38,João Paulo,,,joao-paulo,J. Paulo,G,830,795177,home
49.483783783784,52.156756756757,37,Dodi,,,dodi,Dodi,M,217,870804,home
47.072727272727,51.031818181818,22,Luan Dias,,,luan-dias,Luan Dias,F,88,1016887,home
61.2625,88.26875,16,Gabriel Inocêncio,Gabriel Inocêncio,,gabriel-inocencio,Gabriel Inocêncio,D,65,1047680,home
44.375,47.375,12,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,594,1485371,home
54.05,67.74,10,Alex Nascimento,,,alex-nascimento,A. Nascimento,D,126,931556,home
49.725531914894,59.034042553191,47,Jean Lucas,,,jean-lucas,J. Lucas,M,817,927975,home
43.97,46.181666666667,60,Rodrigo Fernández,,,rodrigo-fernandez,R. Fernández,M,304,877599,home
25.783928571429,60.471428571429,56,Messias,,,messias,Messias,D,233,839765,home
26.859322033898,28.345762711864,59,Joaquim,,,joaquim,Joaquim,D,223,1047740,home
40.271111111111,85.006666666667,45,Dodô,,,dodo,Dodô,D,337,108481,home
50.866666666667,32.535185185185,54,Lucas Lima,,,lucas-lima,L. Lima,M,899,244589,home
53.533898305085,74.718644067797,59,Stiven Mendoza,,,stiven-mendoza,S. Mendoza,M,898,354510,home
13.606451612903,56.035483870968,31,Lucas Perri,,,lucas-perri,L. Perri,G,612,871290,away
58.830769230769,24.558974358974,39,Júnior Santos,,,junior-santos,Júnior Santos,M,355,922559,away
63.75,80.307692307692,26,Luís Henrique,,,luis-henrique,Luís Henrique,F,1154,977679,away
59.56,32.814285714286,35,Tchê Tchê,,,tche-tche,Tchê Tchê,M,605,840398,away
47.1,20.071875,32,Matías Segovia,,,matias-segovia,Matías Segovia,F,703,988622,away
68.581818181818,29.613636363636,22,Janderson,Janderson,,janderson,Janderson,F,94,1462989,away
66.705,67.775,60,Tiquinho Soares,,,tiquinho-soares,T. Soares,F,2850,789100,away
49.539316239316,58.547863247863,117,Marlon Freitas,,,marlon-freitas,Marlon Freitas,M,298,840202,away
45.661538461538,30.453846153846,13,Carlos Alberto,,,carlos-alberto,Carlos Alberto,F,114,1008700,away
55.229411764706,60.176470588235,17,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,327,837871,away
51.104716981132,83.901886792453,106,Marçal,,,marcal,Marçal,D,516,143593,away
52.8,11.347272727273,55,Leonel Di Plácido,,,leonel-di-placido,Leonel Di Plácido,D,164,546338,away
48.485964912281,44.484210526316,57,Danilo Barbosa,,,danilo-barbosa,Danilo Barbosa,M,296,330063,away
36.877777777778,34.45,90,Adryelson,,,adryelson,Adryelson,D,426,795261,away
62.965853658537,78.10487804878,41,Victor Sá,,,victor-sa,Victor Sá,M,398,799634,away
36.63956043956,66.013186813187,91,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,153,588996,away
