averageX,averageY,pointsCount,player_name,player_slug,player_shortName,player_position,player_userCount,player_id,player_firstName,player_lastName,team
47.036666666667,29.506666666667,30,Ireen Lungu,lungu-ireen,I. Lungu,F,31,1130432,,,home
49.256666666667,70.663333333333,30,Siomala  Mapepa,siomala-mapepa,S. Mapepa,F,13,1511594,Siomala Mapepa,,home
36.761538461538,28.069230769231,13,Vast Phiri,phiri-vast,V. Phiri,D,5,1131419,,,home
61.9,56.757142857143,7,Ochumba Lubandji,lubandji-ochumba,O. Lubandji,F,21,1130441,,,home
60.65,11.95,8,Avell Chitundu,chitundu-avell,A. Chitundu,F,26,1130430,,,home
27.45,40.28,60,Agness Musase,musase-agness,A. Musase,M,19,1130443,,,home
49.172857142857,42.011428571429,70,Racheal Kundananji,kundananji-racheal,R. Kundananji,F,127,1130786,,,home
63.491836734694,49.70612244898,49,Barbra Banda,barbra-banda,B. Banda,F,1378,1130427,,,home
8.7154929577465,48.740845070423,71,Catherine Musonda,musonda-catherine,C. Musonda,G,31,1130444,,,home
44.513793103448,61.277011494253,87,Evarine Katongo,katongo-evarine,E. Katongo,M,34,1130439,,,home
42.057971014493,53.659420289855,69,Susan Banda,banda-susan,S. Banda,M,20,1487432,,,home
35.957471264368,86.280459770115,87,Martha Tembo,tembo-martha,M. Tembo,D,29,1130787,,,home
27.462068965517,60.95,58,Lushomo Mweemba,mweemba-lushomo,L. Mweemba,D,23,1130435,,,home
37.148314606742,12.740449438202,89,Margaret Belemu,belemu-margaret,M. Belemu,D,27,1130428,,,home
74.796153846154,40.565384615385,26,Riko Ueki,ueki-riko,R. Ueki,F,21,945620,,,away
10.548,48.316,25,Ayaka Yamashita,ayaka-yamashita,A. Yamashita,G,11,985685,,,away
68.270588235294,22.188235294118,17,Hikaru Naomoto,hikaru-naomoto,H. Naomoto,M,20,131476,,,away
38.486585365854,22.369512195122,82,Rion Ishikawa,ishikawa-rion,R. Ishikawa,D,9,1395363,,,away
42.942857142857,88.847619047619,21,Kiko Seike,kiko-seike,K. Seike,D,7,1011240,,,away
48.075,53.051785714286,112,Fuka Nagano,nagano-fuka,F. Nagano,M,61,542878,,,away
62.856666666667,21.476666666667,60,Aoba Fujino,aoba-fujino,A. Fujino,F,24,1395377,,,away
52.583636363636,50.500909090909,110,Yui Hasegawa,hasegawa-yui,Y. Hasegawa,M,353,861352,,,away
60.133962264151,50.383018867925,53,Mina Tanaka,mina-tanaka,M. Tanaka,F,67,131479,,,away
74.35,35.033333333333,6,Remina Chiba,remina-chiba,R. Chiba,M,3,1385484,,,away
34.675,76.694565217391,92,Moeka Minami,moeka-minami,M. Minami,D,36,985682,,,away
31.108,48.033333333333,75,Saki Kumagai,saki-kumagai,S. Kumagai,D,176,121493,,,away
57.587378640777,85.493203883495,103,Jun Endo,endo-jun,J. Endo,M,50,946443,,,away
52.935135135135,9.2243243243243,74,Risa Shimizu,risa-shimizu,R. Shimizu,D,65,985688,,,away
63.233333333333,80.014492753623,69,Hinata Miyazawa,miyazawa-hinata,H. Miyazawa,M,60,947449,,,away
