averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
66.342857142857,16.035714285714,14,Sofia Cantore,,,cantore-sofia,S. Cantore,F,87,1007228,home
43.671428571429,75.947619047619,21,Giada Greggi,,,greggi-giada,G. Greggi,M,58,1000078,home
58.186666666667,42.313333333333,15,Cristiana Girelli,,,cristiana-girelli,C. Girelli,F,330,93342,home
73.739130434783,39.504347826087,23,Valentina Giacinti,,,valentina-giacinti,V. Giacinti,F,312,828578,home
9.6022222222222,50.322222222222,45,Francesca Durante,,,francesca-durante,F. Durante,G,32,886427,home
55.301754385965,45.149122807018,57,Giulia Dragoni,,,dragoni-giulia,G. Dragoni,M,92,1436120,home
43.492957746479,16.347887323944,71,Lucia Di Guglielmo,,,di-guglielmo-lucia,L. D. Guglielmo,D,23,1388825,home
52.183333333333,49.517857142857,84,Manuela Giugliano,,,manuela-giugliano,M. Giugliano,M,193,266693,home
62.08115942029,66.972463768116,69,Chiara Beccari,,,beccari-chiara,C. Beccari,F,56,1135183,home
51.827272727273,55.404545454545,44,Arianna Caruso,,,caruso-arianna,A. Caruso,M,134,995807,home
36.65243902439,69.913414634146,82,Cecilia Salvai,,,cecilia-salvai,C. Salvai,D,100,96453,home
53.661240310078,80.812403100775,129,Lisa Boattin,,,lisa-boattin,L. Boattin,D,158,266675,home
64.898630136986,25.905479452055,73,Barbara Bonansea,,,barbara-bonansea,B. Bonansea,F,279,92095,home
34.972839506173,39.382716049383,81,Elena Linari,,,elena-linari,E. Linari,D,61,96457,home
59.472222222222,23.027777777778,18,Yamila Rodríguez,,,yamila-rodriguez,Y. Rodríguez,F,128,1103773,away
23.495744680851,28.259574468085,47,Miriam Mayorga,,,miriam-mayorga,M. Mayorga,D,21,985617,away
43.314285714286,83.042857142857,7,Dalila Ippólito,,,dalila-ippolito,D. Ippólito,M,71,985623,away
42.517647058824,38.141176470588,51,Daiana Falfan,,,falfan-daiana,D. Falfán,M,23,1004623,away
48.790196078431,23.172549019608,51,Romina Nunez,,,nunez-romina,R. Núñez,M,29,1103774,away
6.8323529411765,50.620588235294,34,Vanina Correa,,,vanina-correa,V. Correa,G,26,28434,away
46.733333333333,94.533333333333,3,Paulina Gramaglia,,,gramaglia-paulina,P. Gramaglia,F,15,1163969,away
57.949275362319,79.171014492754,69,Florencia Bonsegundo,,,florencia-bonsegundo,F. Bonsegundo,M,47,985613,away
42.65487804878,59.065853658537,82,Lorena Benítez,,,lorena-benitez,L. Benítez,M,37,985619,away
31.45,61.028,50,Aldana Cometti,,,aldana-cometti,A. Cometti,D,34,1009113,away
53.178217821782,72.113861386139,101,Estefanía Banini,,,estefania-banini,E. Banini,M,145,985611,away
53.5125,43.376785714286,56,Mariana Larroquette,,,mariana-larroquette,M. Larroquette,F,67,985621,away
39.69375,83.209375,96,Eliana Stábile,,,eliana-stabile,E. Stábile,D,21,985604,away
38.921276595745,14.05,94,Sophía Braun,,,sophia-braun,S. Braun,M,25,1103775,away
