customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,defaultPeriodCount,defaultPeriodLength,currentPeriodStartTimestamp,startTimestamp,slug,finalResultOnly,fanRatingEvent,showTotoPromo,tournament.name,tournament.slug,tournament.category,tournament.uniqueTournament,tournament.priority,tournament.competitionType,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport,homeTeam.userCount,homeTeam.manager,homeTeam.venue,homeTeam.foundationDate,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country,homeTeam.subTeams,homeTeam.fullName,homeTeam.teamColors,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport,awayTeam.userCount,awayTeam.manager,awayTeam.venue,awayTeam.foundationDate,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country,awayTeam.subTeams,awayTeam.fullName,awayTeam.teamColors,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp
RdbsEgb,1,True,True,True,1,False,11327909,2,45,1690168609,1690164000,real-madrid-milan,False,False,False,Club Friendly Games,club-friendly-games,"{'name': 'World', 'slug': 'world', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 1468, 'flag': 'international'}","{'name': 'Club Friendly Games', 'slug': 'club-friendly-games', 'primaryColorHex': '#25497d', 'secondaryColorHex': '#d38f1d', 'category': {'name': 'World', 'slug': 'world', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 1468, 'flag': 'international'}, 'userCount': 39597, 'id': 853, 'country': {}, 'hasEventPlayerStatistics': False, 'crowdsourcingEnabled': False, 'hasPerformanceGraphFeature': False, 'displayInverseHomeAwayTeams': False}",0,1,86,Club Friendly Games 2023,2023,False,47778,1,100,Ended,finished,Real Madrid,real-madrid,Real Madrid,M,"{'name': 'Football', 'slug': 'football', 'id': 1}",1490898,"{'name': 'Carlo Ancelotti', 'slug': 'carlo-ancelotti', 'shortName': 'C. Ancelotti', 'id': 52965, 'country': {'alpha2': 'IT', 'name': 'Italy'}}","{'city': {'name': 'Madrid'}, 'stadium': {'name': 'Santiago Bernabéu', 'capacity': 81044}, 'id': 754, 'country': {'alpha2': 'ES', 'name': 'Spain'}}",{},RMA,False,False,0,2829,"{'alpha2': 'ES', 'name': 'Spain'}",[],Real Madrid,"{'primary': '#ffffff', 'secondary': '#004996', 'text': '#004996'}",-2140387200,Milan,milan,Milan,M,"{'name': 'Football', 'slug': 'football', 'id': 1}",640776,"{'name': 'Stefano Pioli', 'slug': 'stefano-pioli', 'shortName': 'S. Pioli', 'id': 76039, 'country': {'alpha2': 'IT', 'name': 'Italy'}}","{'city': {'name': 'Milan'}, 'stadium': {'name': 'San Siro/Giuseppe Meazza', 'capacity': 80018}, 'id': 647, 'country': {'alpha2': 'IT', 'name': 'Italy'}}",{},ACM,False,False,0,2692,"{'alpha2': 'IT', 'name': 'Italy'}",[],Milan,"{'primary': '#000000', 'secondary': '#cc0000', 'text': '#cc0000'}",-2210371200,3,3,0,3,3,2,2,2,0,2,3,3,1690168609,"['status.code', 'status.description', 'status.type']",1690171541
