customId,winnerCode,hasGlobalHighlights,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,changes.changeTimestamp,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,coverage,aggregatedWinnerCode,homeRedCards,awayRedCards,roundInfo.name,roundInfo.slug,roundInfo.cupRoundType,homeScore.overtime,homeScore.penalties,awayScore.overtime,awayScore.penalties
PPsRP,1,False,False,5558750,1433005200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,36,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,1433011724,,,,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,,3.0,1433011717.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",-1.0,,,1.0,,,,,,,
PPsRP,1,False,False,5558660,1427986800,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,27,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,1427993227,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,3.0,1427993217.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",-1.0,,,,,,,,,,
PPsRP,2,False,False,5558570,1417960800,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,18,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,2.0,2.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,1417967512.0,,-1.0,,,,,,,,,,
PPsRP,1,False,False,5558480,1411308000,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,9,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1411314527.0,,-1.0,,,,,,,,,,
PPsRP,1,False,False,3962395,1397574000,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,31,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,3.0,1397580575.0,,-1.0,,,,,,,,,,
PPsRP,1,False,False,3962305,1392559200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,22,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1392566058.0,,-1.0,,,,,,,,,,
PPsRP,1,False,False,3962215,1382274000,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,13,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1382280585.0,,,,,,,,,,,,
PPsRP,1,False,False,3962125,1375467300,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,4,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
PPsRP,3,False,False,3606182,1363363200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,24,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
PPsRP,1,False,False,2728816,1354384800,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,18,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
PPsRP,2,False,False,2728684,1346612400,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,7,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
PPsRP,1,False,False,1779206,1331917200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,22,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
PPsRP,1,False,False,1779086,1315670400,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,7,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,
PPsRP,1,False,False,1377955,1305997200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,30,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
PPsRP,3,False,False,1377835,1289660400,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,15,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
PPsRP,2,False,False,1070593,1270915200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,24,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
PPsRP,1,False,False,1070473,1253989800,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,9,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,5.0,5.0,3.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,,,,,,,,,,,,,,,
PPsRP,2,False,False,1009423,1243780200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,33,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
PPsRP,3,False,False,793130,1228660200,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,18,100,Ended,finished,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
PPsRP,1,False,False,793064,1221408000,nk-slaven-belupo-nk-osijek,False,HNL,hnl,Croatia,croatia,"{'name': 'Football', 'slug': 'football', 'id': 1}",14,croatia,HR,HNL,hnl,#c61a18,#f83044,"{'name': 'Croatia', 'slug': 'croatia', 'sport': {'name': 'Football', 'slug': 'football', 'id': 1}, 'id': 14, 'flag': 'croatia', 'alpha2': 'HR'}",38341,170,True,False,True,False,344,48,7,100,Ended,finished,NK Slaven Belupo,nk-slaven-belupo,Slaven,M,Football,football,1,7897,SLA,False,False,0,2042,[],#4f6abc,#ffffff,#ffffff,NK Osijek,nk-osijek,Osijek,M,Football,football,1,22879,OSI,False,False,0,2040,[],#08246d,#ffffff,#ffffff,0,,,,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
