name,home,away,compareCode,groupName
Expected goals,1.47,1.23,1,Expected
Expected assists,0.59,1.40,2,Expected
Ball possession,48%,52%,2,Possession
Total shots,13,16,2,Shots
Shots on target,3,3,3,Shots
Shots off target,5,2,1,Shots
Blocked shots,5,11,2,Shots
Corner kicks,9,6,1,TVData
Offsides,3,0,1,TVData
Fouls,10,7,1,TVData
Yellow cards,4,4,3,TVData
Red cards,1,2,2,TVData
Free kicks,7,10,2,TVData
Throw-ins,14,11,1,TVData
Goal kicks,4,7,2,TVData
Big chances,1,2,2,Shots extra
Big chances missed,0,2,2,Shots extra
Shots inside box,6,9,2,Shots extra
Shots outside box,7,7,3,Shots extra
Goalkeeper saves,3,0,1,Shots extra
Goals prevented,1.78,-0.94,1,Shots extra
Passes,491,550,2,Passes
Accurate passes,434 (88%),510 (93%),2,Passes
Long balls,23/38 (61%),28/36 (78%),2,Passes
Crosses,4/24 (17%),7/20 (35%),2,Passes
Dribbles,10/23 (43%),14/23 (61%),2,Duels
Possession lost,101,88,1,Duels
Duels won,38,42,2,Duels
Aerials won,4,3,1,Duels
Tackles,17,15,1,Defending
Interceptions,13,10,1,Defending
Clearances,11,19,2,Defending
Expected goals,0.44,0.86,2,Expected
Expected assists,0.20,1.12,2,Expected
Ball possession,39%,61%,2,Possession
Total shots,8,10,2,Shots
Shots on target,1,1,3,Shots
Shots off target,4,1,1,Shots
Blocked shots,3,8,2,Shots
Corner kicks,4,3,1,TVData
Offsides,2,0,1,TVData
Yellow cards,2,1,1,TVData
Red cards,0,0,3,TVData
Free kicks,2,5,2,TVData
Throw-ins,6,6,3,TVData
Goal kicks,2,6,2,TVData
Big chances,0,1,2,Shots extra
Big chances missed,0,1,2,Shots extra
Shots inside box,3,7,2,Shots extra
Shots outside box,5,3,1,Shots extra
Goalkeeper saves,1,0,1,Shots extra
Passes,192,318,2,Passes
Accurate passes,159 (83%),291 (92%),2,Passes
Long balls,5/12 (42%),14/21 (67%),2,Passes
Crosses,2/12 (17%),5/10 (50%),2,Passes
Dribbles,7/16 (44%),6/13 (46%),2,Duels
Possession lost,58,49,1,Duels
Duels won,22,25,2,Duels
Aerials won,3,3,3,Duels
Tackles,10,11,2,Defending
Interceptions,5,8,2,Defending
Clearances,6,12,2,Defending
Expected goals,1.02,0.38,1,Expected
Expected assists,0.39,0.28,1,Expected
Ball possession,56%,44%,1,Possession
Total shots,5,6,2,Shots
Shots on target,2,2,3,Shots
Shots off target,1,1,3,Shots
Blocked shots,2,3,2,Shots
Corner kicks,5,3,1,TVData
Offsides,1,0,1,TVData
Yellow cards,2,3,2,TVData
Red cards,1,2,2,TVData
Free kicks,5,5,3,TVData
Throw-ins,8,5,1,TVData
Goal kicks,2,1,1,TVData
Big chances,1,1,3,Shots extra
Big chances missed,0,1,2,Shots extra
Shots inside box,3,2,1,Shots extra
Shots outside box,2,4,2,Shots extra
Goalkeeper saves,2,0,1,Shots extra
Passes,299,232,1,Passes
Accurate passes,275 (92%),219 (94%),1,Passes
Long balls,18/26 (69%),14/15 (93%),2,Passes
Crosses,2/12 (17%),2/10 (20%),2,Passes
Dribbles,3/7 (43%),8/10 (80%),2,Duels
Possession lost,43,39,1,Duels
Duels won,16,17,2,Duels
Aerials won,1,0,1,Duels
Tackles,7,4,1,Defending
Interceptions,8,2,1,Defending
Clearances,5,7,2,Defending
