name,home,away,compareCode,groupName
Ball possession,68%,32%,1,Possession
Total shots,16,5,1,Shots
Shots on target,11,1,1,Shots
Shots off target,4,3,1,Shots
Blocked shots,1,1,3,Shots
Corner kicks,3,2,1,TVData
Offsides,6,2,1,TVData
Fouls,16,11,1,TVData
Yellow cards,3,2,1,TVData
Free kicks,11,15,2,TVData
Throw-ins,10,15,2,TVData
Goal kicks,4,6,2,TVData
Big chances,5,0,1,Shots extra
Hit woodwork,1,0,1,Shots extra
Shots inside box,9,2,1,Shots extra
Shots outside box,7,3,1,Shots extra
Goalkeeper saves,1,5,2,Shots extra
Passes,615,286,1,Passes
Accurate passes,555 (90%),210 (73%),1,Passes
Long balls,37/52 (71%),21/50 (42%),1,Passes
Crosses,2/11 (18%),3/6 (50%),2,Passes
Dribbles,13/25 (52%),13/14 (93%),2,Duels
Possession lost,105,119,2,Duels
Duels won,43,44,2,Duels
Aerials won,1,1,3,Duels
Tackles,18,15,1,Defending
Interceptions,13,10,1,Defending
Clearances,3,9,2,Defending
Ball possession,69%,31%,1,Possession
Total shots,9,2,1,Shots
Shots on target,6,0,1,Shots
Shots off target,2,2,3,Shots
Blocked shots,1,0,1,Shots
Corner kicks,2,0,1,TVData
Offsides,2,1,1,TVData
Yellow cards,2,1,1,TVData
Free kicks,7,6,1,TVData
Throw-ins,6,7,2,TVData
Goal kicks,2,3,2,TVData
Big chances,2,0,1,Shots extra
Hit woodwork,1,0,1,Shots extra
Shots inside box,6,0,1,Shots extra
Shots outside box,3,2,1,Shots extra
Goalkeeper saves,0,4,2,Shots extra
Passes,331,146,1,Passes
Accurate passes,304 (92%),108 (74%),1,Passes
Long balls,21/28 (75%),11/26 (42%),1,Passes
Crosses,1/6 (17%),0/1 (0%),1,Passes
Dribbles,6/14 (43%),8/8 (100%),2,Duels
Possession lost,51,59,2,Duels
Duels won,21,24,2,Duels
Aerials won,0,1,2,Duels
Tackles,8,9,2,Defending
Interceptions,7,5,1,Defending
Clearances,2,6,2,Defending
Ball possession,67%,33%,1,Possession
Total shots,7,3,1,Shots
Shots on target,5,1,1,Shots
Shots off target,2,1,1,Shots
Blocked shots,0,1,2,Shots
Corner kicks,1,2,2,TVData
Offsides,4,1,1,TVData
Yellow cards,1,1,3,TVData
Free kicks,4,9,2,TVData
Throw-ins,4,8,2,TVData
Goal kicks,2,3,2,TVData
Big chances,3,0,1,Shots extra
Hit woodwork,0,0,3,Shots extra
Shots inside box,3,2,1,Shots extra
Shots outside box,4,1,1,Shots extra
Goalkeeper saves,1,1,3,Shots extra
Passes,284,140,1,Passes
Accurate passes,251 (88%),102 (73%),1,Passes
Long balls,16/24 (67%),10/24 (42%),1,Passes
Crosses,1/5 (20%),3/5 (60%),2,Passes
Dribbles,7/11 (64%),5/6 (83%),2,Duels
Possession lost,54,60,2,Duels
Duels won,22,20,1,Duels
Aerials won,1,0,1,Duels
Tackles,10,6,1,Defending
Interceptions,6,5,1,Defending
Clearances,1,3,2,Defending
