averageX,averageY,pointsCount,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,team
10.615,47.64,40,Merle Frohms,,,frohms-merle,M. Frohms,G,215,170735,home
66.315,43.37,20,Lea Schüller,,,lea-schuller,L. Schüller,F,439,860816,home
67.103636363636,82.572727272727,55,Klara Bühl,,,klara-buhl,K. Bühl,M,356,945626,home
50.276470588235,44.582352941176,34,Lena Lattwein,,,lattwein-lena,L. Lattwein,M,90,964031,home
33.287692307692,32.108461538462,130,Kathrin Hendrich,,,hendrich-kathrin,K. Hendrich,D,165,117572,home
61.51875,56.29375,16,Laura Freigang,,,freigang-laura,L. Freigang,M,145,883571,home
41.646153846154,79.038461538462,26,Chantal Hagel,,,hagel-chantal,C. Hagel,M,33,1008904,home
51.528571428571,9.1703296703297,91,Svenja Huth,,,svenja-huth,S. Huth,M,180,68254,home
58.958,37.048,50,Lina Magull,,,lina-magull,L. Magull,M,319,114578,home
66.470886075949,44.56835443038,79,Jule Brand,,,jule-brand,J. Brand,M,440,1064651,home
46.040287769784,81.83309352518,139,Felicitas Rauch,,,felicitas-rauch,F. Rauch,D,149,951287,home
50.704705882353,53.636470588235,85,Melanie Leupolz,,,melanie-leupolz,M. Leupolz,M,405,94472,home
60.474193548387,32.958064516129,31,Nicole Anyomi,,,nicole-anyomi,N. Anyomi,F,84,1008973,home
32.052054794521,59.602054794521,146,Sara Doorsoun-Khajeh,,,sara-doorsoun-khajeh,S. Doorsoun-Khajeh,D,98,838495,home
57.230769230769,49.432692307692,52,Alexandra Popp,,,alexandra-popp,A. Popp,M,701,68256,home
53.062068965517,54.744827586207,87,Sara Däbritz,,,sara-dabritz,S. Däbritz,M,390,151104,home
44.762790697674,42.967441860465,43,Elodie Nakkach,,,nakkach-elodie,E. Nakkach,M,39,974855,away
9.3694444444444,49.525,36,Khadija Er-Rmichi,,,er-rmichi-khadija,K. Er-Rmichi,G,25,1426945,away
56.878260869565,43.021739130435,46,Rosella Ayane,,,ayane-rosella,R. Ayane,M,200,822916,away
44.726315789474,14.057894736842,57,Sakina Ouzraoui Diki,,,ouzraoui-diki-sakina,S. O. Diki,F,46,1088620,away
25.507317073171,68.124390243902,41,Yasmin Katie Mrabet,Yasmin Katie,Mrabet,yasmin-katie-mrabet,Y. K. Mrabet,D,49,1418157,away
49.688888888889,58.088888888889,9,Salma Amani,,,amani-salma,S. Amani,M,27,974915,away
40.352941176471,54.170588235294,17,Najat Badri,,,badri-najat,N. Badri,D,21,1426949,away
36.817567567568,15.416216216216,74,Sarah Kassi,,,kassi-sarah,S. Kassi,M,37,1139170,away
34.088888888889,40.1,9,Nesryne El Chad,,,el-chad-nesryne,N. E. Chad,D,47,1137313,away
24.2375,38.3875,48,Hanane Ait El Haj,,,ait-el-haj-hanane,H. A. E. Haj,D,43,1486288,away
51.494117647059,53.958823529412,51,Anissa Lahmari,,,anissa-lahmari,A. Lahmari,M,36,974958,away
31.861904761905,87.934920634921,63,Zineb Redouani,,,redouani-zineb,Z. Redouani,D,24,1426964,away
58.9,14.833333333333,3,Sofia Bouftini,,,bouftini-sofia,S. Bouftini,M,24,1426959,away
46.189552238806,80.44776119403,67,Fatima Tagnaout,,,fatima-tagnaout,F. Tagnaout,M,48,1426937,away
48.687671232877,52.476712328767,73,Ghizlane Chebbak,,,chebbak-ghizlane,G. Chebbak,F,61,1426938,away
