name,home,away,compareCode,groupName
Ball possession,56%,44%,1,Possession
Total shots,9,13,2,Shots
Shots on target,4,4,3,Shots
Shots off target,5,5,3,Shots
Blocked shots,0,4,2,Shots
Corner kicks,2,6,2,TVData
Offsides,1,4,2,TVData
Fouls,19,16,1,TVData
Yellow cards,3,1,1,TVData
Free kicks,14,19,2,TVData
Throw-ins,21,15,1,TVData
Goal kicks,8,9,2,TVData
Big chances,3,1,1,Shots extra
Big chances missed,1,1,3,Shots extra
Shots inside box,4,8,2,Shots extra
Shots outside box,5,5,3,Shots extra
Goalkeeper saves,3,1,1,Shots extra
Passes,443,347,1,Passes
Accurate passes,367 (83%),276 (80%),1,Passes
Long balls,40/75 (53%),19/50 (38%),1,Passes
Crosses,2/9 (22%),5/13 (38%),2,Passes
Dribbles,8/21 (38%),10/15 (67%),2,Duels
Possession lost,127,116,1,Duels
Duels won,48,63,2,Duels
Aerials won,15,11,1,Duels
Tackles,11,23,2,Defending
Interceptions,6,7,2,Defending
Clearances,10,10,3,Defending
Ball possession,59%,41%,1,Possession
Total shots,6,4,1,Shots
Shots on target,1,0,1,Shots
Shots off target,5,3,1,Shots
Blocked shots,0,1,2,Shots
Corner kicks,1,2,2,TVData
Offsides,1,2,2,TVData
Yellow cards,0,0,3,TVData
Free kicks,5,7,2,TVData
Throw-ins,12,9,1,TVData
Goal kicks,5,8,2,TVData
Big chances,2,1,1,Shots extra
Big chances missed,1,1,3,Shots extra
Shots inside box,3,2,1,Shots extra
Shots outside box,3,2,1,Shots extra
Goalkeeper saves,0,0,3,Shots extra
Passes,234,165,1,Passes
Accurate passes,189 (81%),123 (75%),1,Passes
Long balls,20/41 (49%),9/31 (29%),1,Passes
Crosses,2/5 (40%),1/5 (20%),1,Passes
Dribbles,5/9 (56%),5/6 (83%),2,Duels
Possession lost,69,61,1,Duels
Duels won,24,30,2,Duels
Aerials won,11,9,1,Duels
Tackles,3,9,2,Defending
Interceptions,2,4,2,Defending
Clearances,5,6,2,Defending
Ball possession,52%,48%,1,Possession
Total shots,3,9,2,Shots
Shots on target,3,4,2,Shots
Shots off target,0,2,2,Shots
Blocked shots,0,3,2,Shots
Corner kicks,1,4,2,TVData
Offsides,0,2,2,TVData
Yellow cards,3,1,1,TVData
Free kicks,9,12,2,TVData
Throw-ins,9,6,1,TVData
Goal kicks,3,1,1,TVData
Big chances,1,0,1,Shots extra
Big chances missed,0,0,3,Shots extra
Shots inside box,1,6,2,Shots extra
Shots outside box,2,3,2,Shots extra
Goalkeeper saves,3,1,1,Shots extra
Passes,209,182,1,Passes
Accurate passes,178 (85%),153 (84%),1,Passes
Long balls,20/34 (59%),10/19 (53%),1,Passes
Crosses,0/4 (0%),4/8 (50%),2,Passes
Dribbles,3/12 (25%),5/9 (56%),2,Duels
Possession lost,58,55,1,Duels
Duels won,24,33,2,Duels
Aerials won,4,2,1,Duels
Tackles,8,14,2,Defending
Interceptions,4,3,1,Defending
Clearances,5,4,1,Defending
