id,away_Accurate passes_1,away_Accurate passes_2,away_Accurate passes_3,away_Aerials won_1,away_Aerials won_2,away_Aerials won_3,away_Ball possession_1,away_Ball possession_2,away_Ball possession_3,away_Big chances missed_1,away_Big chances missed_2,away_Big chances missed_3,away_Big chances_1,away_Big chances_2,away_Big chances_3,away_Blocked shots_1,away_Blocked shots_2,away_Blocked shots_3,away_Clearances_1,away_Clearances_2,away_Clearances_3,away_Corner kicks_1,away_Corner kicks_2,away_Corner kicks_3,away_Counter attack shots_1,away_Counter attack shots_2,away_Counter attack shots_3,away_Counter attacks_1,away_Counter attacks_2,away_Counter attacks_3,away_Crosses_1,away_Crosses_2,away_Crosses_3,away_Dribbles_1,away_Dribbles_2,away_Dribbles_3,away_Duels won_1,away_Duels won_2,away_Duels won_3,away_Fouls_1,away_Free kicks_1,away_Free kicks_2,away_Free kicks_3,away_Goal kicks_1,away_Goal kicks_2,away_Goal kicks_3,away_Goalkeeper saves_1,away_Goalkeeper saves_2,away_Goalkeeper saves_3,away_Hit woodwork_1,away_Hit woodwork_2,away_Hit woodwork_3,away_Interceptions_1,away_Interceptions_2,away_Interceptions_3,away_Long balls_1,away_Long balls_2,away_Long balls_3,away_Offsides_1,away_Offsides_2,away_Offsides_3,away_Passes_1,away_Passes_2,away_Passes_3,away_Possession lost_1,away_Possession lost_2,away_Possession lost_3,away_Shots inside box_1,away_Shots inside box_2,away_Shots inside box_3,away_Shots off target_1,away_Shots off target_2,away_Shots off target_3,away_Shots on target_1,away_Shots on target_2,away_Shots on target_3,away_Shots outside box_1,away_Shots outside box_2,away_Shots outside box_3,away_Tackles_1,away_Tackles_2,away_Tackles_3,away_Throw-ins_1,away_Throw-ins_2,away_Throw-ins_3,away_Total shots_1,away_Total shots_2,away_Total shots_3,away_Yellow cards_1,away_Yellow cards_2,away_Yellow cards_3,home_Accurate passes_1,home_Accurate passes_2,home_Accurate passes_3,home_Aerials won_1,home_Aerials won_2,home_Aerials won_3,home_Ball possession_1,home_Ball possession_2,home_Ball possession_3,home_Big chances missed_1,home_Big chances missed_2,home_Big chances missed_3,home_Big chances_1,home_Big chances_2,home_Big chances_3,home_Blocked shots_1,home_Blocked shots_2,home_Blocked shots_3,home_Clearances_1,home_Clearances_2,home_Clearances_3,home_Corner kicks_1,home_Corner kicks_2,home_Corner kicks_3,home_Counter attack shots_1,home_Counter attack shots_2,home_Counter attack shots_3,home_Counter attacks_1,home_Counter attacks_2,home_Counter attacks_3,home_Crosses_1,home_Crosses_2,home_Crosses_3,home_Dribbles_1,home_Dribbles_2,home_Dribbles_3,home_Duels won_1,home_Duels won_2,home_Duels won_3,home_Fouls_1,home_Free kicks_1,home_Free kicks_2,home_Free kicks_3,home_Goal kicks_1,home_Goal kicks_2,home_Goal kicks_3,home_Goalkeeper saves_1,home_Goalkeeper saves_2,home_Goalkeeper saves_3,home_Hit woodwork_1,home_Hit woodwork_2,home_Hit woodwork_3,home_Interceptions_1,home_Interceptions_2,home_Interceptions_3,home_Long balls_1,home_Long balls_2,home_Long balls_3,home_Offsides_1,home_Offsides_2,home_Offsides_3,home_Passes_1,home_Passes_2,home_Passes_3,home_Possession lost_1,home_Possession lost_2,home_Possession lost_3,home_Shots inside box_1,home_Shots inside box_2,home_Shots inside box_3,home_Shots off target_1,home_Shots off target_2,home_Shots off target_3,home_Shots on target_1,home_Shots on target_2,home_Shots on target_3,home_Shots outside box_1,home_Shots outside box_2,home_Shots outside box_3,home_Tackles_1,home_Tackles_2,home_Tackles_3,home_Throw-ins_1,home_Throw-ins_2,home_Throw-ins_3,home_Total shots_1,home_Total shots_2,home_Total shots_3,home_Yellow cards_1,home_Yellow cards_2,home_Yellow cards_3,name_Accurate passes_1,name_Accurate passes_2,name_Accurate passes_3,name_Aerials won_1,name_Aerials won_2,name_Aerials won_3,name_Ball possession_1,name_Ball possession_2,name_Ball possession_3,name_Big chances missed_1,name_Big chances missed_2,name_Big chances missed_3,name_Big chances_1,name_Big chances_2,name_Big chances_3,name_Blocked shots_1,name_Blocked shots_2,name_Blocked shots_3,name_Clearances_1,name_Clearances_2,name_Clearances_3,name_Corner kicks_1,name_Corner kicks_2,name_Corner kicks_3,name_Counter attack shots_1,name_Counter attack shots_2,name_Counter attack shots_3,name_Counter attacks_1,name_Counter attacks_2,name_Counter attacks_3,name_Crosses_1,name_Crosses_2,name_Crosses_3,name_Dribbles_1,name_Dribbles_2,name_Dribbles_3,name_Duels won_1,name_Duels won_2,name_Duels won_3,name_Fouls_1,name_Free kicks_1,name_Free kicks_2,name_Free kicks_3,name_Goal kicks_1,name_Goal kicks_2,name_Goal kicks_3,name_Goalkeeper saves_1,name_Goalkeeper saves_2,name_Goalkeeper saves_3,name_Hit woodwork_1,name_Hit woodwork_2,name_Hit woodwork_3,name_Interceptions_1,name_Interceptions_2,name_Interceptions_3,name_Long balls_1,name_Long balls_2,name_Long balls_3,name_Offsides_1,name_Offsides_2,name_Offsides_3,name_Passes_1,name_Passes_2,name_Passes_3,name_Possession lost_1,name_Possession lost_2,name_Possession lost_3,name_Shots inside box_1,name_Shots inside box_2,name_Shots inside box_3,name_Shots off target_1,name_Shots off target_2,name_Shots off target_3,name_Shots on target_1,name_Shots on target_2,name_Shots on target_3,name_Shots outside box_1,name_Shots outside box_2,name_Shots outside box_3,name_Tackles_1,name_Tackles_2,name_Tackles_3,name_Throw-ins_1,name_Throw-ins_2,name_Throw-ins_3,name_Total shots_1,name_Total shots_2,name_Total shots_3,name_Yellow cards_1,name_Yellow cards_2,name_Yellow cards_3,away_Accurate passes_1_count,away_Accurate passes_2_count,away_Accurate passes_3_count,away_Crosses_1_count,away_Crosses_2_count,away_Crosses_3_count,away_Dribbles_1_count,away_Dribbles_2_count,away_Dribbles_3_count,away_Long balls_1_count,away_Long balls_2_count,away_Long balls_3_count,home_Accurate passes_1_count,home_Accurate passes_2_count,home_Accurate passes_3_count,home_Crosses_1_count,home_Crosses_2_count,home_Crosses_3_count,home_Dribbles_1_count,home_Dribbles_2_count,home_Dribbles_3_count,home_Long balls_1_count,home_Long balls_2_count,home_Long balls_3_count
10833986.0,,,,24.0,5.0,19.0,0.5,0.46,0.54,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,25.0,16.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,64.0,20.0,44.0,15.0,5.0,1.0,4.0,11.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,6.0,8.0,,,,2.0,1.0,1.0,353.0,163.0,190.0,210.0,95.0,115.0,9.0,3.0,6.0,7.0,2.0,5.0,2.0,0.0,2.0,4.0,1.0,3.0,24.0,11.0,13.0,35.0,18.0,17.0,13.0,4.0,9.0,1.0,0.0,1.0,,,,21.0,9.0,12.0,0.5,0.54,0.46,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,19.0,6.0,13.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,73.0,45.0,28.0,5.0,13.0,9.0,4.0,11.0,1.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,10.0,5.0,5.0,,,,3.0,1.0,2.0,355.0,191.0,164.0,212.0,100.0,112.0,9.0,3.0,6.0,6.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,32.0,24.0,8.0,32.0,17.0,15.0,12.0,4.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
