match_id,winnerCode,aggregatedWinnerCode,previousLegEventId,startTimestamp,cupMatchesInRound,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,roundInfo.name,roundInfo.slug,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.overtime,homeScore.penalties,homeScore.aggregated,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.overtime,awayScore.penalties,awayScore.aggregated,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,Home_Ball possession,Away_Ball possession,Home_Total shots,Away_Total shots,Home_Shots on target,Away_Shots on target,Home_Shots off target,Away_Shots off target,Home_Blocked shots,Away_Blocked shots,Home_Corner kicks,Away_Corner kicks,Home_Fouls,Away_Fouls,Home_Yellow cards,Away_Yellow cards,Home_Free kicks,Away_Free kicks,Home_Throw-ins,Away_Throw-ins,Home_Goal kicks,Away_Goal kicks,Home_Goalkeeper saves,Away_Goalkeeper saves
11363479,2,3,11363443,1689876000,2,"UEFA Europa Conference League, Qualification",Europe,europe,UEFA Europa Conference League,UEFA Europa Conference League 23/24,23/24,1,Qualification round 1,qualification-round-1,Rrogozhine,Egnatia Stadium,4000,20836,AL,Albania,Dragomir Draganov,190,4,8,39,BG,Bulgaria,KS Egnatia,Egnatia,M,2509,Edlir Tetova,E. Tetova,AL,Albania,Rrogozhine,Egnatia Stadium,4000,20836,AL,Albania,EGR,False,AL,Albania,KS Egnatia,-189388800,FC Ararat-Armenia,Ararat-Armenia,M,Vardan Minasyan,V. Minasyan,AM,Armenia,Yerevan,Avan Academy Stadium,1428,19819,AM,Armenia,ARA,False,AM,Armenia,FC Ararat-Armenia,1503014400,6,4,2,0,2,2,2,5,8,4,1,1,2,2,4,5,3,4,1,5,51,13,6,4,3,5,4,2,11,21,11,7,49,23,11,8,4,8,8,3,4,30,8,2
