match_id,winnerCode,startTimestamp,hasBet365LiveStream,bet365ExcludedCountryCodes,tournament.name,tournament.category.name,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.category.alpha2,season.name,season.year,roundInfo.round,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,Home_Ball possession,Away_Ball possession,Home_Total shots,Away_Total shots,Home_Shots off target,Away_Shots off target,Home_Corner kicks,Away_Corner kicks,Home_Fouls,Away_Fouls,Home_Yellow cards,Away_Yellow cards,Home_Red cards,Away_Red cards,Home_Free kicks,Away_Free kicks,Home_Throw-ins,Away_Throw-ins,Home_Goal kicks,Away_Goal kicks
11186583,3,1681074000,True,"['??', 'AN', 'CU', 'IR', 'KP', 'SU', 'SY', 'UY', 'VE', 'GR', 'RU', 'CH', 'CA']","Primera División, Apertura",Uruguay,uruguay,UY,Primera División,UY,Primera Division 2023,2023,10,Melo,Estadio Arquitecto Antonio Eleuterio Ubilla,9000,5118,UY,Uruguay,Gustavo Tejera,805,24,29,145,UY,Uruguay,Cerro Largo,Cerro Largo,M,3883,José Ignacio Batlle Ordoñez De Los Campos,J. I. B. O. D. L. Campos,Melo,Estadio Arquitecto Antonio Eleuterio Ubilla,9000,5118,UY,Uruguay,CLA,False,UY,Uruguay,Cerro Largo,1037664000,Peñarol,Peñarol,M,Octavio Darío Rodríguez,O. D. Rodríguez,UY,Uruguay,Montevideo,Estadio Campeón del Siglo,40000,16504,UY,Uruguay,PEN,False,UY,Uruguay,Peñarol,-1768867200,0,0,0,0,0,0,0,0,0,0,3,7,42,3,3,1,17,6,0,11,21,12,58,12,5,11,11,1,0,19,35,9
