match_id,winnerCode,attendance,currentPeriodStartTimestamp,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,awayTeam.name,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,homeScore.current,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,name,home,away,winnerCode.1,startTimestamp.1,tournament.category.name.1,tournament.category.flag.1,tournament.uniqueTournament.name.1,homeTeam.name.1,homeTeam.gender.1,homeTeam.nameCode.1,homeTeam.national.1,awayTeam.name.1,awayTeam.gender.1,awayTeam.nameCode.1,awayTeam.national.1,homeScore.current.1,homeScore.display.1,homeScore.period1.1,homeScore.period2.1,homeScore.normaltime.1,awayScore.current.1,awayScore.display.1,awayScore.period1.1,awayScore.period2.1,awayScore.normaltime.1,time.injuryTime2.1,time.currentPeriodStartTimestamp.1,roundInfo.name,time.injuryTime1,winnerCode.2,startTimestamp.2,tournament.name.1,tournament.category.name.2,tournament.uniqueTournament.name.2,tournament.uniqueTournament.category.flag,roundInfo.round.1,homeTeam.name.2,homeTeam.shortName.1,homeTeam.gender.2,homeTeam.userCount.1,homeTeam.nameCode.2,homeTeam.national.2,homeTeam.country.alpha2.1,homeTeam.country.name.1,awayTeam.name.2,awayTeam.shortName.1,awayTeam.gender.2,awayTeam.userCount,awayTeam.nameCode.2,awayTeam.national.2,awayTeam.country.alpha2.1,awayTeam.country.name.1,homeScore.current.2,homeScore.display.2,homeScore.period1.2,homeScore.period2.2,homeScore.normaltime.2,awayScore.current.2,awayScore.display.2,awayScore.period1.2,awayScore.period2.2,awayScore.normaltime.2,time.injuryTime2.2,time.currentPeriodStartTimestamp.2,changes.changeTimestamp.1,time.injuryTime1.1,winnerCode.3,startTimestamp.3,tournament.name.2,tournament.category.name.3,tournament.uniqueTournament.name.3,tournament.uniqueTournament.category.name.1,tournament.uniqueTournament.category.flag.1,roundInfo.round.2,homeTeam.name.3,homeTeam.shortName.2,homeTeam.gender.3,homeTeam.userCount.2,homeTeam.nameCode.3,homeTeam.national.3,homeTeam.country.alpha2.2,homeTeam.country.name.2,awayTeam.name.3,awayTeam.shortName.2,awayTeam.gender.3,awayTeam.userCount.1,awayTeam.nameCode.3,awayTeam.national.3,awayTeam.country.alpha2.2,awayTeam.country.name.2,homeScore.current.3,homeScore.display.3,homeScore.period1.3,homeScore.normaltime.3,awayScore.current.3,awayScore.display.3,awayScore.period1.3,awayScore.normaltime.3,time.injuryTime2.3,time.currentPeriodStartTimestamp.3,changes.changeTimestamp.2,homeScore.period2.3,awayScore.period2.3,time.injuryTime1.2,roundInfo.name.1,roundInfo.slug,awayRedCards,shirtNumber,jerseyNumber,position,substitute,player.name,player.shortName,player.position,player.userCount,player.id,player.country.alpha2,player.country.name,player.dateOfBirthTimestamp,statistics.totalPass,statistics.accuratePass,statistics.totalLongBalls,statistics.accurateLongBalls,statistics.totalClearance,statistics.goodHighClaim,statistics.savedShotsFromInsideTheBox,statistics.saves,statistics.minutesPlayed,statistics.touches,statistics.rating,statistics.possessionLostCtrl,statistics.ratingVersions.original,statistics.ratingVersions.alternative,statistics.totalCross,statistics.accurateCross,statistics.aerialWon,statistics.duelLost,statistics.duelWon,statistics.challengeLost,statistics.dispossessed,statistics.totalContest,statistics.wonContest,statistics.shotOffTarget,statistics.interceptionWon,statistics.totalTackle,statistics.wasFouled,statistics.fouls,statistics.keyPass,statistics.outfielderBlock,statistics.aerialLost,captain,statistics.onTargetScoringAttempt,statistics.bigChanceMissed,statistics.hitWoodwork,statistics.penaltyMiss,statistics.blockedScoringAttempt,statistics.totalOffside,statistics.goalAssist,statistics.bigChanceCreated,statistics.goals,team,player_type,statistics.punches,statistics.penaltyConceded
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Throw-ins,32,35,1,1554825600,World,international,"Int. Friendly Games, Women",New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,1.0,0.0,1,0,0,0.0,0.0,0,2.0,1554832180.0,,1.0,1,1649411100,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,Australia,Australia,F,5938,AUS,True,AU,Australia,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,2,2,0.0,2.0,2,1,1,1.0,0.0,1,,1649415060.0,1649419432,,1,1649347200,"World Championship Qualification, Women, UEFA Group F",Europe,World Championship Women Qual.,Europe,europe,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Kosovo,Kosovo,F,629,KOS,True,XK,Kosovo,5,5,3,5.0,1,1,0,1.0,,1649350866,1649353952,2.0,1.0,,,,,17,17,F,False,Hannah Wilkinson,H. Wilkinson,F,102,121374,NZ,New Zealand,707011200,18.0,13.0,1.0,1.0,1.0,,,,86.0,38.0,7.3,17.0,7.3,7.1,1.0,,1.0,7.0,2.0,,3.0,2.0,,1.0,,,1.0,,1.0,,2.0,,1.0,,,,2.0,1.0,,,1.0,home,main,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Goal kicks,11,11,1,1417111200,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,2,2,,,2,0,0,,,0,,,,,1,1649756700,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,Australia,Australia,F,5938,AUS,True,AU,Australia,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,3,3,3.0,0.0,3,1,1,1.0,0.0,1,,1649763600.0,1649763620,,1,1649782800,"World Championship Qualification, Women, UEFA Group F",Europe,World Championship Women Qual.,Europe,europe,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Poland,Poland,F,3243,POL,True,PL,Poland,2,2,2,2.0,1,1,0,1.0,5.0,1649789537,1649789678,,,1.0,,,,3,3,D,True,Claudia Bunge,C. Bunge,D,8,1004568,NZ,New Zealand,937872000,7.0,2.0,3.0,,1.0,,,,20.0,9.0,6.6,5.0,6.6,6.6,,,1.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Big chances,2,1,3,1416938400,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,1,1,0.0,1.0,1,1,1,1.0,0.0,1,,1416945111.0,,,1,1656169200,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,2,2,1.0,1.0,2,0,0,0.0,0.0,0,,1656176231.0,1656176266,,1,1656169200,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,2,2,1,2.0,0,0,0,0.0,,1656176231,1656176266,1.0,0.0,,,,,15,15,F,True,Paige Satchell,P. Satchell,M,17,985694,NZ,New Zealand,892425600,6.0,3.0,,,,,,,15.0,8.0,6.5,4.0,6.5,6.5,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Big chances missed,1,1,2,1218282300,World,international,Olympic Games Women,New Zealand,F,NZL,True,Norway,F,NOR,True,0,0,0.0,0.0,0,1,1,1.0,0.0,1,,,,,3,1656435600,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Wales,Wales,F,1365,WAL,True,WA,Wales,0,0,0.0,,0,0,0,0.0,,0,4.0,1656442541.0,1656442551,1.0,2,1656518400,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,Denmark,Denmark,F,7149,DEN,True,DK,Denmark,Norway,Norway,F,6633,NOR,True,NO,Norway,1,1,1,1.0,2,2,1,2.0,4.0,1656525263,1656525267,,,1.0,,,,9,9,F,True,Gabi Rennie,G. Rennie,F,22,1130450,NZ,New Zealand,994464000,2.0,1.0,,,,,,,1.0,5.0,,2.0,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Hit woodwork,1,1,1,1689836400,World,international,World Championship Women,New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,0.0,1.0,1,0,0,0.0,0.0,0,9.0,1689843580.0,,,2,1662159600,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,Mexico,Mexico,F,3610,MEX,True,MX,Mexico,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,0,0,0.0,0.0,0,1,1,0.0,1.0,1,,,1662201885,,1,1657220400,"Women's Euro, Group A",Europe,Women's Euro,Europe,europe,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Northern Ireland,Northern Ireland,F,1272,NIR,True,NX,Northern Ireland,4,4,3,4.0,1,1,0,1.0,5.0,1657227222,1657227224,1.0,1.0,3.0,,,,1,1,G,True,Erin Nayler,E. Nayler,G,19,121387,NZ,New Zealand,703468800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Counter attacks,0,1,1,1656169200,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,2,2,1.0,1.0,2,0,0,0.0,0.0,0,,1656176231.0,,,1,1662508800,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Philippines,Philippines,F,2492,PHI,True,PH,Philippines,2,2,0.0,2.0,2,1,1,1.0,0.0,1,,,1662532753,,1,1657566000,"Women's Euro, Group A",Europe,Women's Euro,Europe,europe,2.0,England,England,F,21565,ENG,True,EN,England,Norway,Norway,F,6633,NOR,True,NO,Norway,8,8,6,8.0,0,0,0,0.0,3.0,1657572683,1657572686,2.0,0.0,2.0,,,,23,23,G,True,Anna Leat,A. Leat,G,22,1022544,NZ,New Zealand,993513600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Counter attack shots,0,1,2,1583856000,World,international,Algarve Cup Women,New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,1.0,,1,2,2,1.0,,2,3.0,1583862510.0,Match for 3rd place,,1,1665294900,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,Japan,Japan,F,5967,JPN,True,JP,Japan,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,2,2,1.0,1.0,2,0,0,0.0,0.0,0,,1665298500.0,1665301494,,1,1657911600,"Women's Euro, Group A",Europe,Women's Euro,Europe,europe,3.0,Austria,Austria,F,3509,AUT,True,AT,Austria,Norway,Norway,F,6633,NOR,True,NO,Norway,1,1,1,1.0,0,0,0,0.0,4.0,1657918394,1657918397,0.0,0.0,3.0,,,,5,5,D,True,Michaela Foster,M. Foster,D,10,1431832,NZ,New Zealand,915840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Shots inside box,9,9,1,1554825600,World,international,"Int. Friendly Games, Women",New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,1.0,0.0,1,0,0,0.0,0.0,0,2.0,1554832180.0,,1.0,2,1668216600,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,South Korea,South Korea,F,3594,KOR,True,KR,South Korea,0,0,0.0,0.0,0,1,1,1.0,0.0,1,,1668223527.0,1668223530,,2,1662143400,"World Championship Qualification, Women, UEFA Group F",Europe,World Championship Women Qual.,Europe,europe,1.0,Belgium,Belgium,F,4806,BEL,True,BE,Belgium,Norway,Norway,F,6633,NOR,True,NO,Norway,0,0,0,0.0,1,1,0,1.0,,1662147120,1662150138,0.0,1.0,,,,,19,19,D,True,Elizabeth Anton,E. Anton,D,13,1096412,NZ,New Zealand,913420800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Shots outside box,3,4,1,1417111200,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,2,2,,,2,0,0,,,0,,,,,3,1668488400,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,South Korea,South Korea,F,3594,KOR,True,KR,South Korea,1,1,1.0,0.0,1,1,1,0.0,1.0,1,,1668492240.0,1668497092,,1,1662481800,"World Championship Qualification, Women, UEFA Group F",Europe,World Championship Women Qual.,Europe,europe,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Albania,Albania,F,471,ALB,True,AL,Albania,5,5,3,5.0,0,0,0,0.0,,1662485640,1662488564,2.0,0.0,,,,,18,18,F,True,Grace Jale,G. Jale,M,13,1159570,NZ,New Zealand,923702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Goalkeeper saves,2,1,3,1416938400,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,1,1,0.0,1.0,1,1,1,1.0,0.0,1,,1416945111.0,,,2,1674011100,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,USA,USA,F,15327,USA,True,US,USA,0,0,0.0,0.0,0,4,4,0.0,4.0,4,,,1674028830,,2,1665162000,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Brazil,Brazil,F,45177,BRA,True,BR,Brazil,1,1,0,1.0,4,4,1,4.0,3.0,1665168741,1665168745,1.0,3.0,3.0,,,,11,11,M,True,Olivia Chance,O. Chance,M,26,985696,NZ,New Zealand,749779200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Passes,355,353,2,1218282300,World,international,Olympic Games Women,New Zealand,F,NZL,True,Norway,F,NOR,True,0,0,0.0,0.0,0,1,1,1.0,0.0,1,,,,,2,1674270300,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,USA,USA,F,15327,USA,True,US,USA,0,0,0.0,0.0,0,5,5,2.0,3.0,5,,,1674287036,,2,1665511200,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,Netherlands,Netherlands,F,15663,NED,True,NL,Netherlands,Norway,Norway,F,6633,NOR,True,NO,Norway,0,0,0,0.0,2,2,0,2.0,,1665514980,1665517910,0.0,2.0,,,,,10,10,M,True,Annalie Longo,A. Longo,M,4,29139,NZ,New Zealand,678326400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Accurate passes,228 (64%),209 (59%),1,1689836400,World,international,World Championship Women,New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,0.0,1.0,1,0,0,0.0,0.0,0,9.0,1689843580.0,,,2,1676613600,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Portugal,Portugal,F,15365,POR,True,PT,Portugal,0,0,0.0,0.0,0,5,5,2.0,3.0,5,,1676617500.0,1676620546,,2,1668197400,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,France,France,F,21076,FRA,True,FR,France,1,1,1,1.0,2,2,1,2.0,4.0,1668204162,1668204165,0.0,1.0,,,,,8,8,M,True,Daisy Cleverley,D. Cleverley,M,7,796545,NZ,New Zealand,862358400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Long balls,22/74 (30%),21/71 (30%),1,1656169200,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,2,2,1.0,1.0,2,0,0,0.0,0.0,0,,1656176231.0,,,2,1676872800,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Argentina,Argentina,F,8813,ARG,True,AR,Argentina,0,0,0.0,0.0,0,2,2,0.0,2.0,2,,1676876580.0,1676879759,,3,1668538800,"International Friendly Games, Women",World,"Int. Friendly Games, Women",World,international,1.0,England,England,F,21565,ENG,True,EN,England,Norway,Norway,F,6633,NOR,True,NO,Norway,1,1,1,1.0,1,1,0,1.0,4.0,1668545477,1668545481,0.0,1.0,,,,1.0,22,22,F,True,Emily Clegg,E. Clegg,F,10,1416695,NZ,New Zealand,1130803200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,substitute,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Crosses,3/18 (17%),5/15 (33%),2,1583856000,World,international,Algarve Cup Women,New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,1.0,,1,2,2,1.0,,2,3.0,1583862510.0,Match for 3rd place,,2,1677132000,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Argentina,Argentina,F,8813,ARG,True,AR,Argentina,0,0,0.0,0.0,0,1,1,0.0,1.0,1,8.0,1677138907.0,1677138911,1.0,1,1676480400,"Tournoi de France, Women",World,"Tournoi de France, Women",World,international,1.0,Norway,Norway,F,6633,NOR,True,NO,Norway,Uruguay,Uruguay,F,1426,URU,True,UY,Uruguay,1,1,1,1.0,0,0,0,0.0,,1676487360,1676487411,0.0,0.0,,,,,23,23,G,False,Aurora Mikalsen,A. Mikalsen,G,34,1004929,NO,Norway,827366400,27.0,11.0,24.0,8.0,1.0,1.0,,1.0,90.0,35.0,6.7,16.0,6.7,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,away,main,1.0,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Dribbles,8/17 (47%),11/27 (41%),1,1554825600,World,international,"Int. Friendly Games, Women",New Zealand,F,NZL,True,Norway,F,NOR,True,1,1,1.0,0.0,1,0,0,0.0,0.0,0,2.0,1554832180.0,,1.0,3,1680872400,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Iceland,Iceland,F,2367,ISL,True,IS,Iceland,1,1,1.0,0.0,1,1,1,1.0,0.0,1,,1680872640.0,1680880589,,1,1676739600,"Tournoi de France, Women",World,"Tournoi de France, Women",World,international,2.0,Denmark,Denmark,F,7149,DEN,True,DK,Denmark,Norway,Norway,F,6633,NOR,True,NO,Norway,2,2,1,2.0,0,0,0,0.0,,1676743500,1676746423,1.0,0.0,,,,,13,13,D,False,Thea Bjelde,T. Bjelde,M,32,905835,NO,Norway,960163200,23.0,15.0,2.0,,2.0,,,,89.0,54.0,7.3,14.0,7.3,7.4,,,1.0,2.0,8.0,1.0,,,,,3.0,7.0,,,,2.0,1.0,,,,,,,,,,,away,main,,
10833986,1,42137,1689843580,1689836400,"World Championship, Women, Group A",World,international,World Championship Women,"World Cup, Women 2023",2023,1,Auckland,Eden Park,50000,NZ,New Zealand,Yoshimi Yamashita,41,1,0,14,JP,Japan,New Zealand,F,3171,Jitka Klimkova,CZ,Czech Republic,NZL,True,NZ,New Zealand,Norway,F,Hege Riise,NO,Norway,NOR,True,NO,Norway,1,0,1,1,0,0,0,0,9,1689843580,Possession lost,212,210,1,1417111200,World,international,"Int. Friendly Games, Women",Norway,F,NOR,True,New Zealand,F,NZL,True,2,2,,,2,0,0,,,0,,,,,2,1681218000,"International Friendly Games, Women",World,"Int. Friendly Games, Women",international,1.0,New Zealand,New Zealand,F,3171,NZL,True,NZ,New Zealand,Nigeria,Nigeria,F,11308,NGR,True,NG,Nigeria,0,0,0.0,0.0,0,3,3,1.0,2.0,3,,1681221780.0,1681224856,,3,1677010200,"Tournoi de France, Women",World,"Tournoi de France, Women",World,international,3.0,France,France,F,21076,FRA,True,FR,France,Norway,Norway,F,6633,NOR,True,NO,Norway,0,0,0,0.0,0,0,0,0.0,,1677014100,1677017024,0.0,0.0,,,,,6,6,D,False,Maren Mjelde,M. Mjelde,D,222,25728,NO,Norway,626313600,35.0,23.0,8.0,4.0,4.0,,,,90.0,45.0,6.7,13.0,6.7,6.7,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,True,,,,,,,,,,away,main,,
