match_id,winnerCode,startTimestamp,lastPeriod,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.normaltime,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,Home_Ball possession,Away_Ball possession,Home_Total shots,Away_Total shots,Home_Shots on target,Away_Shots on target,Home_Shots off target,Away_Shots off target,Home_Blocked shots,Away_Blocked shots,Home_Corner kicks,Away_Corner kicks,Home_Fouls,Away_Fouls,Home_Free kicks,Away_Free kicks,Home_Throw-ins,Away_Throw-ins,Home_Goal kicks,Away_Goal kicks,Home_Shots inside box,Away_Shots inside box,Home_Shots outside box,Away_Shots outside box,Home_Goalkeeper saves,Away_Goalkeeper saves,Home_Passes,Away_Passes,Home_Accurate passes,Away_Accurate passes,Home_Long balls,Away_Long balls,Home_Crosses,Away_Crosses,Home_Dribbles,Away_Dribbles,Home_Possession lost,Away_Possession lost,Home_Duels won,Away_Duels won,Home_Aerials won,Away_Aerials won,Home_Tackles,Away_Tackles,Home_Interceptions,Away_Interceptions,Home_Clearances,Away_Clearances
11423807,0,1690484400,period1,"Arab Club Champions Cup, Group A",World,international,Arab Club Champions Cup,Arab Club Champions Cup 2023,2023,1,Espérance Tunis,Espérance,M,30930,Moïn Chaabani,M. Chaabani,TN,Tunisia,Rades,Stade Hammadi Agrebi,60000,1198,TN,Tunisia,EST,False,TN,Tunisia,Espérance Tunis,-1608249600,Al-Ittihad,Al-Ittihad,M,Nuno Espírito Santo,N. E. Santo,PT,Portugal,Jeddah,King Abdullah Sports City,64200,15642,SA,Saudi Arabia,ITJ,False,SA,Saudi Arabia,Al-Ittihad,-1356739200,0,0,0,0,0,0,0,0,0,2700,540,,0,2700,1690484459,540,20,1,0,0,1,1,1,0,2,1,1,0,1,45,33,75,0,0,24,2,0,2,1,7,80,3,1,0,2,0,0,1,4,1,2,1,0,189,173,33,25,100,28,8,1,5,2,3
