customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,defaultPeriodCount,defaultPeriodLength,currentPeriodStartTimestamp,startTimestamp,slug,finalResultOnly,fanRatingEvent,seasonStatisticsType,showTotoPromo,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.competitionType,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.slug,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.sport.name,referee.sport.slug,referee.sport.id,referee.id,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.slug,homeTeam.manager.shortName,homeTeam.manager.id,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.fullName,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.manager.name,awayTeam.manager.slug,awayTeam.manager.shortName,awayTeam.manager.id,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.fullName,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,match_id,name,home,away,compareCode,groupName,match_id
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Throw-ins,41,25,1,TVData,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Goal kicks,6,13,2,TVData,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Big chances,2,1,1,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Big chances missed,2,0,1,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Hit woodwork,1,0,1,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Shots inside box,11,1,1,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Shots outside box,5,3,1,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Goalkeeper saves,0,4,2,Shots extra,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Passes,529,252,1,Passes,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Accurate passes,387 (73%),121 (48%),1,Passes,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Long balls,35/84 (42%),16/67 (24%),1,Passes,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Crosses,6/36 (17%),1/5 (20%),2,Passes,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Dribbles,12/18 (67%),4/10 (40%),1,Duels,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Possession lost,222,194,1,Duels,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Duels won,57,51,1,Duels,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Aerials won,24,22,1,Duels,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Tackles,16,17,2,Defending,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Interceptions,5,19,2,Defending,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Clearances,16,30,2,Defending,10834001
uYcsNlDb,2,True,True,True,1,False,10834001,2,45,1690269980,1690263000,new-zealand-philippines,False,False,overall,False,"World Championship, Women, Group A",world-championship-women-group-a,World,world,Football,football,1,1468,international,World Championship Women,world-championship-women,#3099ff,#fcc831,World,world,Football,football,1,1468,international,87189,290,True,False,False,False,623,1,1504,"World Cup, Women 2023",2023,False,46930,2,100,Ended,finished,Wellington,Westpac Stadium,33500,2151,NZ,New Zealand,Katia García,katia-garcia,3,0,0,2,Football,football,1,788258,MX,Mexico,New Zealand,new-zealand,New Zealand,F,Football,football,1,2848,Jitka Klimkova,jitka-klimkova,J. Klimkova,796741,CZ,Czech Republic,NZL,False,True,0,7419,NZ,New Zealand,[],New Zealand,#ffffff,#000000,#000000,Philippines,philippines,Philippines,F,Football,football,1,2074,Alen Stajcic,alen-stajcic,A. Stajcic,784970,AU,Australia,PHI,False,True,0,195588,PH,Philippines,[],Philippines,#ffffff,#0000ff,#0000ff,0,0,0,0,0,1,1,1,0,1,4,5,1690269980,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690269983,10834001,Ball possession,69%,31%,1,Possession,10834001
